【2022臺北喵嗚季】｜全國最大室內貓咪主題市集+綠藝概念展｜讓你和貓咪都快樂的綠藝派對｜原創感就是初心｜,喵嗚市集,51926,100,https://www.zeczec.com/projects/miaowu2022,"以綠色自然的意象概念統合布展設計，在原先的全國最大室內貓咪主題市集基礎上，以原創、設計感主題，結合文創、公益及藝術，建構室內貓咪主題展區；讓民眾能以輕鬆悠閒的心情走訪貓咪的主題世界。,zeczec",24 天,2022/08/05 12:00 – 2022/08/31 23:59,2022/08/05 12:00:00,2022/08/31 23:59:00
一起和自閉症兒爸爸在場邊喝采 ►「星兒籃球營」，讓自閉症兒也有機會被團體接納！,一起夢想,800,300,https://www.zeczec.com/projects/starsports,"許多父母期待自己的孩子與眾不同，這裡卻有一群爸爸盼望孩子能「活得與常人一樣」... 透過籃球，自閉症兒獲得珍貴的團隊體驗，成為他們融入人群的契機。,zeczec",24 天,2022/08/05 10:00 – 2022/08/31 23:59,2022/08/05 10:00:00,2022/08/31 23:59:00
一起支援融合玩具特攻隊爸爸 ► 只求孩子這一分鐘忘記病痛，透過融合玩具，陪伴病童與身心障礙兒，提供早療契機！,一起夢想,2300,100,https://www.zeczec.com/projects/justlovingplay-2022,"這個父親節，贊助募集 50 個「融合玩具」，每年辦理 30 場玩具巡迴服務，陪伴特殊孩子透過遊戲擁有公平遊戲的權利！,zeczec",24 天,2022/08/05 10:00 – 2022/08/31 23:59,2022/08/05 10:00:00,2022/08/31 23:59:00
一起支持身心障礙兒爸爸 ► 在父親節送一雙襪子給爸爸，不只是襪子，更是幫助身心障礙兒自立！,一起夢想,1600,100,https://www.zeczec.com/projects/seeneed-2022,"對於身心障礙兒的父親來說，要基本溫飽已是勉強，襪子總是最後一個考量、破了也繼續穿。今年父親節，您買一雙襪，將協助「樂說協會」身障兒襪子工坊籌募經費，贈送這些身障兒父親溫暖結實的新襪。,zeczec",24 天,2022/08/05 10:00 – 2022/08/31 23:59,2022/08/05 10:00:00,2022/08/31 23:59:00
一起支持「防災爸爸」 ► 參加一堂「小兒急救課」，可能即時為孩子搶下黃金 5 分鐘,一起夢想,2400,100,https://www.zeczec.com/projects/dpac-2022,"小兒急救與成人急救大不同！新手父母必修！,zeczec",24 天,2022/08/05 10:00 – 2022/08/31 23:59,2022/08/05 10:00:00,2022/08/31 23:59:00
一起幫助「無喉爸爸」 ▶ 那年父親節，阿爸剛切除了聲帶，笑也無音、哭也無音。吃飯時，一片靜悄悄的 ...,一起夢想,7300,100,https://www.zeczec.com/projects/laryngectomees,"資助一份輔具，幫助因疾病而切除聲帶的「無喉爸爸」重獲尊嚴與新「聲」！,zeczec",24 天,2022/08/05 10:00 – 2022/08/31 23:59,2022/08/05 10:00:00,2022/08/31 23:59:00
邀請您一起成為「微型社福」的爸爸 ▶ 一點點捐款，讓台灣本土 550 間小社福單位都能受到照顧,一起夢想,6050,100,https://www.zeczec.com/projects/dreamer510-2022,"很難想像在台灣各角落裡，竟有這麼多、罕為人知的弱勢族群，正依靠各式各樣的小型社福單位拚命扶持 …,zeczec",24 天,2022/08/05 10:00 – 2022/08/31 23:59,2022/08/05 10:00:00,2022/08/31 23:59:00
一起支持操心 58 個身心障礙孩子的社工父親 ▶︎ 教會一個「大孩子」認路、摺衣服 ... 就能幫助他的家人，獲得喘息,一起夢想,2900,300,https://www.zeczec.com/projects/tloveaa,"「若我走了，孩子該怎麼辦？」贊助一堂自立課程，幫助身心障礙兒在生活裡站起來！,zeczec",24 天,2022/08/05 10:00 – 2022/08/31 23:59,2022/08/05 10:00:00,2022/08/31 23:59:00
【絲路未央】創新跨界舞劇｜前世今生．愛不停歇 全台巡迴,飛天舞集,151161,150,https://www.zeczec.com/projects/silkroadneverends,"飛天舞集創團10週年創新跨界舞劇巡迴演出，舞蹈．戲劇．光雕．西塔琴．扯鈴，攜手穿越千年絲路，呈現愛與覺醒的藝術饗宴,zeczec",47 天,2022/08/04 19:00 – 2022/09/23 23:59,2022/08/04 19:00:00,2022/09/23 23:59:00
CO x CO Cube | 會呼吸的方塊燈 | 偵測空間內的二氧化碳濃度，替你守護空氣的流通性 | 用顏色告訴你，是否該讓空氣流通了！,CO x CO Cube,8459,2999,https://www.zeczec.com/projects/co-x-co-cube,"會呼吸的方塊燈，隨時偵測空氣中的二氧化碳濃度，替您守護空氣的流通性，根據空氣的流通性，壓克力燈光的顏色會產生動態變化。,zeczec",58 天,2022/08/04 12:00 – 2022/10/04 23:59,2022/08/04 12:00:00,2022/10/04 23:59:00
