projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end,new_product
GG褲 海洋系｜來自大海的淬鍊，獨家使用來自大海的SEAWOOL® 海毛紗，兼具舒適/輕薄/快乾/恆溫蓄熱/永久除臭 功能,URBAN CREW,1227100,980,https://www.zeczec.com/projects/GGCOOLSEA,"熱賣超過200萬的【GG褲(森林系)】推出全新海洋系！太空ionic+太空銀纖維 結合 SEAWOOL® 海毛紗，一次擁有 遠紅外線∕恆溫舒適∕吸濕排汗∕99% 抗菌防臭∕3D立體囊袋∕防磨腰頭...,zeczec",6 天,2022/11/01 11:30 – 2022/12/31 23:59,2022/11/01 11:30:00,2022/12/31 23:59:00,
《梗圖黃牌》最異想天開的圖文配對！迷因梗王就是你！,多重宙文創娛樂,1259620,1680,https://www.zeczec.com/projects/TW-MEME-Yellow-Cards,"最歡樂的派對桌遊《黃牌》推出全新商品，匯集台灣最熱門的各種迷因。如果配出太冷的梗可是會被發黃牌的喔！,zeczec",14 天,2022/11/07 20:00 – 2023/01/08 23:59,2022/11/07 20:00:00,2023/01/08 23:59:00,
請來買「腳頭老大」們做的「快樂襪」｜瑪利亞身心障礙青年終於開襪子店了，努力籌措第一批訂單！,財團法人瑪利亞社會福利基金會,2144008,1698,https://www.zeczec.com/projects/merry-young-x,"誰說身心障礙青年只能等人救助？刷新以往對於心智障礙者的偏見，一起穿上他們創作的舊城心故事 Merry Youngの 老派約會快樂襪，「走到哪裡」都能感受到台中爆笑又天真的人情味,zeczec",4 天,2022/11/01 11:00 – 2022/12/29 23:59,2022/11/01 11:00:00,2022/12/29 23:59:00,
翁鈺鈞首張個人專輯《欲嫁女人心》募資計劃,怡佳娛樂經紀股份有限公司,1559109,299,https://www.zeczec.com/projects/WengYuJun-Album,"一個懷著希望夢想而唱的女生，將要把過去所聚集的能量，全心注入首張個人全新創作專輯中，唱乎你聽！,zeczec",6 天,2022/09/23 20:00 – 2022/12/31 23:59,2022/09/23 20:00:00,2022/12/31 23:59:00,
【早鳥73折】iRef 家用智能驗光儀 | 在家就能測量視力度數 x 近遠視 x 散光 | 眼管家,康成生醫,381000,5000,https://www.zeczec.com/projects/iref,"台灣近視比率長年以來高居不下，有大多數學童都有近視問題.... 專為學齡孩童眼部而生，居家全面性的近視控制管理，在家就能享受到專業眼部數值檢測，一機搞定近視遠視散光！,zeczec",20 天,2022/12/01 21:00 – 2023/01/14 23:59,2022/12/01 21:00:00,2023/01/14 23:59:00,
【SleekStrip︱超能磁吸手機支架】支架 x 卡夾 x 電子名片 工作娛樂生活一卡Go!,winchamp,198791,990,https://www.zeczec.com/projects/mag-sleekgrip-x,"獨家可替換面板設計，一秒切換功能面板；內建NFC晶片，一碰立即傳輸電子名片；內建卡夾可收納二張卡片，滿足外出旅遊、生活應用所需！,zeczec",24 天,2022/12/14 12:00 – 2023/01/18 23:59,2022/12/14 12:00:00,2023/01/18 23:59:00,
【即將結束 ❘ il modo小長夾】是日製手工真皮小長夾，也是職人的信念,STATUSY TAIWAN x 有設計,2550789,3560,https://www.zeczec.com/projects/ilmodo,"職人嚴選日本姬路高品質真皮皮革，歷經層層工序，將信念與期待融入手作，傾聽使用者的聲音，持續創新設計，盼能為使用者帶來幸福感，同時傳承製革傳統工藝,zeczec", 14 小時,2022/10/18 10:30 – 2022/12/26 23:59,2022/10/18 10:30:00,2022/12/26 23:59:00,
【 ATUBE｜真空管藍牙 soundbar 音響】你的第一台真空管音響！韓國復古設計，情感人聲！,Atube 台灣,963120,3280,https://www.zeczec.com/projects/atube,"卓越的人聲表現 × 真空管清澈透亮音質 × 超乎想像的CP值,zeczec",5 天,2022/10/05 12:00 – 2022/12/31 02:00,2022/10/05 12:00:00,2022/12/31 02:00:00,
【集資延長 聯名解鎖】最低58折 男子內著革命｜機能內著 擺脫潮濕｜舒適・機能・延展・抑菌,Apartment.b 男子公寓,1515344,1769,https://www.zeczec.com/projects/apartmentb-underwear,"【上線14分鐘達標，5週破140萬】無重力內著，給您無重力般的舒適體驗｜使用Tactel® Nylon6.6 超細纖維｜美國 Sciessent® 銅銀離子 除臭技術｜創造時尚與機能兼具的新時代內著,zeczec",25 天,2022/11/10 11:00 – 2023/01/19 23:59,2022/11/10 11:00:00,2023/01/19 23:59:00,
《台灣機車百態｜The Scooters of Taiwan 》英國插畫家 Tom Parker 筆下最逗趣的機車街景！,Tom Parker X 海吉工作室,936729,1350,https://www.zeczec.com/projects/taiwan-scooters-100,"去年進行《台北地圖》集資時，我把這些可愛的騎士們做成《台灣味》貼紙，沒想到收到大家熱烈迴響，於是開啟了這個《台灣機車百態》的計畫，完成了更多可愛小車車！,zeczec",21 天,2022/11/02 21:00 – 2023/01/15 23:59,2022/11/02 21:00:00,2023/01/15 23:59:00,
【 that 想想鍋｜超早鳥71折起最後倒數】一鍋抵六鍋，IH水蒸舒肥煎炒鍋，星級料理隨時上桌！,that,2467282,10900,https://www.zeczec.com/projects/that-ih-pressure-ricepot,"\\ 富錦樹台菜香檳年菜組合，預購開跑 // that 想想鍋具備 #IH環繞加熱 #類真空鑄鐵鍋蓋 #水蒸舒肥與煎炒 等黑科技，兼具效率、節能、美學，讓您優雅享用健康美食，為生活增添美好！,zeczec",12 天,2022/10/25 20:30 – 2023/01/07 02:00,2022/10/25 20:30:00,2023/01/07 02:00:00,
【VRTX】王者套件．超過200件訓練動作零侷限，採用獨家專利編織材質，安全耐拉扯、質感收納兼具的居家訓練組,VRTX,1003729,6499,https://www.zeczec.com/projects/vrtx-the-king-of-home-training,"來自美國的VRTX這次把最頂尖的居家訓練體驗帶來台灣了！扣環與各式套件的切換，只要一個背包大小的收納空間，就能讓你在家體驗超過200種以上訓練變化🔥,zeczec",5 天,2022/12/05 20:00 – 2022/12/30 23:59,2022/12/05 20:00:00,2022/12/30 23:59:00,
REO 大馬士革主廚刀｜天然紋路美感盡現！讓你刀刀精準俐落，縱橫天下料理！,Hard Crafts,1634783,3090,https://www.zeczec.com/projects/reo,"美國募資破800萬，千人秒殺，超高CP值，完美結合「歐日廚刀工藝」與「兩大頂級鋼材」的職人逸品主廚刀！,zeczec",22 天,2022/10/25 21:00 – 2023/01/17 02:00,2022/10/25 21:00:00,2023/01/17 02:00:00,
【週週抽獎】Fuumas Puzzle 阿里山百年 SL-21 夏依式火車收藏紀念款模型 | 祝賀阿里山林業鐵路 & 夏依式火車 110 周年、3D 立體可動木質模型拼圖！,富馬樂創 X 有設計,2309964,1970,https://www.zeczec.com/projects/FuumasPuzzle-SL-21,"透過現代工藝、設計巧思，讓消費者以合理的價格，擁有「立體、可手動、著重細節」的DIY木質蒸汽機車拼圖！,zeczec",4 天,2022/11/16 10:30 – 2022/12/29 23:59,2022/11/16 10:30:00,2022/12/29 23:59:00,
ACERA活瓷能量杯 | 不可思議的神奇杯子，水、咖啡、茶、牛奶都變更好喝了,Weis,1181100,1880,https://www.zeczec.com/projects/acera-energy-cup,"手工製作的隨身杯，杯身內膽能量釋放改變了分子結構，任何飲品倒入後都會產生神奇的變化，讓您無時無刻充滿驚喜！,zeczec",8 天,2022/10/25 12:00 – 2023/01/02 23:59,2022/10/25 12:00:00,2023/01/02 23:59:00,
【WATCH THE MUSIC】潮流智能音樂眼鏡 / 墨鏡 - 讓科技融入生活、從此釋放雙耳！,KlassiC. x AES x SOLOS,1158600,8500,https://www.zeczec.com/projects/klassic,"結合亞洲臉型鏡框、潮流時尚風格與最新智能科技，歷時兩年研發打造集聽歌通話與健康監測於一身，能自在配戴的整合性智慧音樂眼鏡 / 墨鏡！,zeczec",5 天,2022/11/15 21:00 – 2022/12/30 23:59,2022/11/15 21:00:00,2022/12/30 23:59:00,
專案最後倒數 ⏰ 桌遊 x 立體書 = 夢幻組合！《奇幻樹冒險物語》2022 最歡樂的一場冒險,迷走工作坊,1711736,2349,https://www.zeczec.com/projects/wonderbook,"《奇幻樹冒險物語》是一款原創的奇幻故事冒險遊戲。結合桌遊「豐富的遊戲機制」與立體書「創新的互動玩法」，易學好教十分鐘就能輕鬆上手，從 10 歲到 99 歲都能快速融入刺激的遊戲情境中！,zeczec", 40 小時,2022/09/20 12:00 – 2022/12/28 02:00,2022/09/20 12:00:00,2022/12/28 02:00:00,
XpreSole® Blocks 全防水積木咖啡靴｜踏出童心，擺脫潮濕！無論晴雨，每一步都輕盈乾爽,Lab22 Taiwan,2852982,4530,https://www.zeczec.com/projects/xpresole-blocks,"Blocks 積木咖啡靴｜由咖啡渣製成、防水、透氣、舒適、超輕、乾爽等 12 項超強機能，加上獨家積木鞋底，帶你找回童心，穿出風格！,zeczec",12 天,2022/10/31 12:00 – 2023/01/06 23:59,2022/10/31 12:00:00,2023/01/06 23:59:00,
超簡單種植法！◣ nX20 植物營養液 ◥ 為植栽補充各種 關鍵營養，也有綠手指入門組～,1% nutrition,908190,990,https://www.zeczec.com/projects/nX20-1-percent-nutrition,"3000 名 園藝植栽專家使用經驗，辦公室、陽台、客廳室內植栽「天然萃取 × 新手老手」一起無痛轉職綠手指～,zeczec",46 天,2022/11/08 11:50 – 2023/02/09 23:59,2022/11/08 11:50:00,2023/02/09 23:59:00,
十年磨一劍 - 御劍飛行・挑戰法國巴黎明日馬戲節！,笑炎舞者蔡宏毅,433856,500,https://www.zeczec.com/projects/titostsaicomingtrue,"我是蔡宏毅，一位劍舞、書法創作者，即將代表台灣前往世界最高殿堂 - 法國巴黎“明日馬戲節”比賽，需要募集旅費與訓練費，因此我以書法墨寶為禮，邀請您與我一同御劍飛行。,zeczec",12 天,2022/12/08 20:00 – 2023/01/07 02:00,2022/12/08 20:00:00,2023/01/07 02:00:00,
【4折倒數】小芳純森🌳空間淨化擴香儀 | 瞬間淨化×長效擴香 | ×香氛1秒快速換,BRISE 空氣淨化專家,435593,1190,https://www.zeczec.com/projects/snano,"史上最輕巧的擴香儀，粉餅盒大小超迷你！瞬間分解空氣雜味，讓乾淨空氣與精油氣味分子融合，還原最原始的植物香氛。SGS 認證 99.9%淨化率，當清淨機也很OK！,zeczec",6 天,2022/11/15 21:00 – 2023/01/01 00:00,2022/11/15 21:00:00,2023/01/01 00:00:00,
Tent Acme 極.美.秒換面紙盒〖皮革低碳版〗| 瞬間成為美好的存在! ,TaG 創夏設計,855226,1155,https://www.zeczec.com/projects/tent-2-0,"用極致的視覺藝術定義面紙盒，簡約弧線百搭沒有侷限。升級為低碳皮革面料的TentAcme 面紙盒以磁吸3秒更換的超直覺設計達到免組裝，即可秒速裝填與更換面紙。 優美弧度的簡約外型，為你生活提升質感...,zeczec",5 天,2022/11/01 12:00 – 2022/12/30 23:59,2022/11/01 12:00:00,2022/12/30 23:59:00,
【 Ultra sonic｜超音波震動洗物機 第二代】每秒5萬次超音波震動，彈掉髒污、UVC深層殺菌,Ultra sonic ,475460,3680,https://www.zeczec.com/projects/ultrasonic2,"新型清洗神器「超音波震動洗物機」功能改良再進化！ 不只洗衣，洗水果、盤子、飾品通通都能一機搞定! 超微細泡泡碰撞污垢根源，髒污連根拔除！第二代增加獨家UVC紫外線燈，洗淨更升級！,zeczec",15 天,2022/12/15 12:00 – 2023/01/10 02:00,2022/12/15 12:00:00,2023/01/10 02:00:00,
#全球獨創技術 DarMo® 達摩經絡儀 | 疏通經絡促進循環幫助睡眠、輕鬆減壓,DarMo® 達摩經絡儀,957261,16800,https://www.zeczec.com/projects/DarMo,"整合３大領域「中西醫、自然醫學」與 王唯工教授 建立的氣血共振理論基礎，開發出「減壓舒眠經絡儀」，透過微電流電導場共振技術，與人體經絡同步共振，激發人體自癒潛能， 讓我們都能往 更平衡 的狀態前進,zeczec",9 天,2022/11/22 10:30 – 2023/01/03 23:59,2022/11/22 10:30:00,2023/01/03 23:59:00,
【𝑴𝑶𝑶𝑴𝑬𝑵𝑻 台製木時慕門2.0】MIT 後立式木門 / 松木門框 + 日本PP面材 / 完整安裝，全面升級！,木時選品-木時國際建材股份有限公司,649380,18800,https://www.zeczec.com/projects/moomentdoor2,"累積多年裝修經驗，再次推出升級含門框的『木時慕門』，完整SOP木門裝修流程，搭配全新升級的松木門框與日本PP面材，安心的MIT台灣製作 ，為家裡安上一樘好看的高品質木門！,zeczec",5 天,2022/11/01 11:00 – 2022/12/30 23:59,2022/11/01 11:00:00,2022/12/30 23:59:00,
𝗠𝗢𝗭𝗧𝗘𝗖𝗛® 喀喀螢幕燈｜全球首款×專利設計．折疊攜帶+無線使用．行動螢幕燈,MOZTECH 墨子科技,947300,1880,https://www.zeczec.com/projects/kakalight,"你的燈光維他命．折疊攜帶×無線使用，你的行動螢幕燈【無線摺疊喀喀螢幕燈】 專為外出族設計，輕輕一喀立即變身，KA！KA！剛好符合15吋筆電使用 ，支架採用懸掛式磁吸設置，一喀即用就是這麼so e...,zeczec",24 天,2022/10/17 12:00 – 2023/01/18 23:59,2022/10/17 12:00:00,2023/01/18 23:59:00,
【樹懶架】多功能懶到底手機平板支架│ 穩穩地支撐你的懶散 坐著、躺著、趴著， 隨處都可立,暮光設計,643220,1940,https://www.zeczec.com/projects/shu-lan-jia,"發懶無罪，耍廢當道！不管你要坐著、躺著、甚至趴著看手機，樹懶架都可以好好撐住你。 五段式高度、360度角度調整，正的、反的，你的各種耍廢姿勢，它都可以支撐，解放雙手，一起懶得理直氣壯！,zeczec",37 天,2022/11/28 21:00 – 2023/01/31 23:59,2022/11/28 21:00:00,2023/01/31 23:59:00,
淨瓶小熊｜PH9 不傷瓶-超鹼性萬用清潔錠 ，瓶器再髒再臭，10min一錠終結！,淨瓶小熊 Bolar Bear,578925,448,https://www.zeczec.com/projects/bolarbear,"泡完=洗完的懶人清潔神器，PH9鹼性發泡清潔微錠，只需15分鐘 高效、深層、全面清潔，不管是瓶器、餐具、環保吸管，淨瓶小熊 一錠搞定! ,zeczec",21 天,2022/10/19 09:00 – 2023/01/15 23:59,2022/10/19 09:00:00,2023/01/15 23:59:00,
無釦愛布棉｜全球第一片專利自黏布衛生棉 ∞ 有機棉，好環保、好固定、好清洗，適用各種褲型,和諧生活有機棉,582362,980,https://www.zeczec.com/projects/wego,"熱銷超過 10多萬片的愛布棉推出全新二代｜自黏無釦版！100%有機棉瞬吸乾爽 x 自黏耐用好固定 x 輕鬆洗淨，給您最天然透氣的貼身保護 ，無釦更自由，也照顧了地球,zeczec",6 天,2022/11/02 20:00 – 2022/12/31 23:59,2022/11/02 20:00:00,2022/12/31 23:59:00,
PUR寵物友善凝香樹｜100%純天然，為毛孩全手工製作的擴香蠟燭,PUR labo,240485,1790,https://www.zeczec.com/projects/pur,"為了心愛動物夥伴而生的安全純天然香氛蠟燭，寵愛毛孩的同時，也可以寵愛自己。,zeczec",12 天,2022/11/16 12:00 – 2023/01/06 23:59,2022/11/16 12:00:00,2023/01/06 23:59:00,
愛的四十八手！臉紅體位床遊——第一套藝術精品級情慾牌卡,臉紅紅,532719,1469,https://www.zeczec.com/projects/lhh48cards,"愛的 48 手，屬於你的體位床遊，這一次讓我們為了愉悅、為了美、為了享受而做，由你主動，做你想做。產品包含 48 張絕美體位牌卡＋一本指引圖鑑＋眼罩綁手絲滑兩用巾，按圖索驥，探索你的愉悅招式。,zeczec",41 天,2022/12/08 21:00 – 2023/02/04 23:59,2022/12/08 21:00:00,2023/02/04 23:59:00,
【Wicked Egg｜智能互動寵物蛋】全球首款智能獎勵專屬陪訓師，最疼愛的毛孩交給最懂毛孩的它！,Wicked Lab TW,579570,1280,https://www.zeczec.com/projects/wickedegg,"Wicked Lab重磅企劃第二彈 — 以毛孩和奴才們的需求點出發，有別於傳統漏食器及訓練產品，首創可控互動獎勵時間設計，寓教於樂的專注度訓練，有毛孩的生活原來可以這麼輕鬆及快樂,zeczec",15 天,2022/11/25 12:00 – 2023/01/09 23:59,2022/11/25 12:00:00,2023/01/09 23:59:00,
【丹麥EVVR 全世界最小 HomeKit魔塊】50元硬幣大小｜不需中性線｜雙切迴路也可以安裝｜3分鐘升級聲控智慧家,EVVR Taiwan,863140,1599,https://www.zeczec.com/projects/evvr-homekit,"想打造兼具設計與美觀的智慧宅卻無從著手！？ 安裝設定困難/師傅不會拉中性線/害怕安裝後燈具鬼火閃爍！？ EVVR推出史上最小HomeKit魔塊，超簡單智慧改造你的家,zeczec",5 天,2022/11/22 21:00 – 2022/12/31 00:00,2022/11/22 21:00:00,2022/12/31 00:00:00,
CAHOLIM+咖好拎｜小魟魚咖啡提袋,DA工坊,94724,899,https://www.zeczec.com/projects/caholim,"CAHOLIM 咖好拎小魟魚咖啡提袋 ，讓妳不再糾結的好提袋， 飲料外帶更方便，專利設計，好用、好看、更好喝。提袋、杯套、杯墊 三合一，體驗咖啡的口感美學。,zeczec",17 天,2022/12/08 12:00 – 2023/01/12 02:00,2022/12/08 12:00:00,2023/01/12 02:00:00,
Chill防水機能車椅套 2代｜全方位保護車椅，春夏秋冬都能Chill開車～,AUTHENTICS,284400,3980,https://www.zeczec.com/projects/Chill2,"再次集結台灣紡織黑科技，打造最舒適Chill的乘車體驗！世界首創翻轉「頸枕、腰靠」的前座車椅套再進化＋全台唯一可分離的防水機能後座車椅套，省下清潔車椅的大量時間及金錢！,zeczec",25 天,2022/12/07 20:00 – 2023/01/20 02:00,2022/12/07 20:00:00,2023/01/20 02:00:00,
流力衣 - 洩流速力，一秒排水,TrustRainwear,311148,1269,https://www.zeczec.com/projects/Fluid-mechanics-rainwear,"TrustRainwear 流力衣 – 以昔日聯考/基測滿分之物理知識，我們僅用一條拉鍊，做到了褲檔&大小腿處永不積水跟滲水，且穿脫速度 = 一件式、防水效果 = 兩件式雨衣 之最精簡 & 完美設計。,zeczec",24 天,2022/12/05 20:00 – 2023/01/18 23:59,2022/12/05 20:00:00,2023/01/18 23:59:00,
調香師神作｜調酒、台茶8號【AMPM 旅行香水組 】by I-CHUN CHOU,鼻子星球,223660,1880,https://www.zeczec.com/projects/ampm-24-i-chun-chou,"由專業調香師所設計，AMPM一日旅行時光的氣味，是詮釋氣味最理想的方式。逆向調香只採用好聞的氣味分子，香水新手不用擔心帶給周遭「香害」，三款在任何時段都為你加分的香水，展現更多自信。,zeczec",3 天,2022/09/30 19:00 – 2022/12/29 02:00,2022/09/30 19:00:00,2022/12/29 02:00:00,
寵物界最強頂極魚油｜舒壓、好眠、極致修護力｜此生不容錯過,嬌寵醫生,371063,712,https://www.zeczec.com/projects/proudpetfishoil,"寵物界第一款Omega3含量最高、第一款透過減壓、舒眠來達到身體最強修復力的最高品質魚油，全年齡、一輩子一劑滿足,zeczec",51 天,2022/12/15 09:00 – 2023/02/15 02:00,2022/12/15 09:00:00,2023/02/15 02:00:00,
【22W磁吸式自帶線行動電源】墊高設計不卡鏡頭，相容MagSafe，雙向快充，自帶蘋果頭及Type-C頭一次滿足！,POLYBATT,878374,1248,https://www.zeczec.com/projects/POLYBATT_CAT,"15W無線充電＋22W有線！支援PD3.0、QC3.0、PPS，四用型充電搞定所有機型！可充1-2次～,zeczec",8 天,2022/11/01 20:00 – 2023/01/03 08:00,2022/11/01 20:00:00,2023/01/03 08:00:00,
【台北時光機 - 臺北辦年貨】兒童繪本x文化桌遊,綠雷德創新,14640,250,https://www.zeczec.com/projects/GRV-LunarQ1,"綠雷德創新原創繪本，跟著繪本漫步去，在故事裡認識老臺北。可以選擇與小朋友共讀繪本，配合桌遊一起玩，看故事邊學邊玩！,zeczec",20 天,2022/11/18 20:00 – 2023/01/15 20:00,2022/11/18 20:00:00,2023/01/15 20:00:00,
【HuRuRu】咕嚕嚕 無線馬達寵物飲水機｜解決清潔難題，給你無線可能！,防御工事｜T-FENCE,777430,1080,https://www.zeczec.com/projects/hururu-pet-water-fountain,"換了寵物飲水機後，卻讓你多了更多難題嗎？HuRuRu給你全新選擇！磁感應供電原理，插頭免插拔好拿取！極簡結構無雜線，內部簡單好清洗！圖書館等級靜音， 45分貝好安靜！搭配小樹枝配件，一機兩用好划算！,zeczec",36 天,2022/11/22 11:30 – 2023/01/31 11:30,2022/11/22 11:30:00,2023/01/31 11:30:00,
Hello Studio 你好工作室《狐吉與星星》繪本出版計畫,你好藝思有限公司,342740,1250,https://www.zeczec.com/projects/hellostudio,"總是為了別人奔波的你，有多久沒有跟自己說聲「辛苦了」？ 這是一本關於「愛自己」的繪本。,zeczec",6 天,2022/11/15 20:00 – 2022/12/31 23:59,2022/11/15 20:00:00,2022/12/31 23:59:00,
【 椅研室｜TX370 人體工學椅】8段可調，你想要的舒適，都可以調！最符合你身型的韓國製 網格人體工學椅！,Chair Lab 椅研室,397000,8980,https://www.zeczec.com/projects/chairlab-tx370,"韓國品牌 Otthonos 擁有長達 40 年在辦公椅和人體工學椅領域研究開發與生產製作的經驗。在6D人體工學椅的98%好評後Otthonos 和 Chair Lab 椅研室再度攜手合作推出豪華...,zeczec",7 天,2022/10/26 12:00 – 2023/01/02 02:00,2022/10/26 12:00:00,2023/01/02 02:00:00,
浪我陪你走一程,《浪我陪你走一程》團隊,37750,100,https://www.zeczec.com/projects/BeThereforYou,"只希望毛小孩能夠三餐溫飽、過得開開心心，這是我們最大的心願。,zeczec",42 天,2022/12/05 00:00 – 2023/02/05 23:59,2022/12/05 00:00:00,2023/02/05 23:59:00,
《人生舒適》感受呼吸的襪，穿上就能明白！越野、馬拉松等運動、辦公、居家模式自動切換，舒服減壓「平衡靜動襪」！,Leeds weather,96208,510,https://www.zeczec.com/projects/balancesocks,"一生必要擁有的襪子！一雙完美的腳減壓・超透氣運動襪，穿了舒暢不想脫下，各種高溫潮濕環境考驗也能安然處之、不悶臭。,zeczec",15 天,2022/12/08 20:00 – 2023/01/10 02:00,2022/12/08 20:00:00,2023/01/10 02:00:00,
老屋創新生 X 鐵咖夢工房,小恬田十三間手作農坊,120300,8200,https://www.zeczec.com/projects/Coffeehouse,"我們將60年鄉村老屋整理修繕，創建「鐵鍋台灣咖啡夢工房」實現細旅行沈浸式生活體驗，為彼此鼓舞為生命加熱！一間老屋 X 一咖鐵鍋 X 一杯咖啡 X 一份初心，承載並延續台灣鐵咖夢。,zeczec",6 天,2022/10/01 20:00 – 2022/12/31 23:59,2022/10/01 20:00:00,2022/12/31 23:59:00,
好齡活茶禮 ｜全台唯一橘世代的花草茶，今年給爸媽最好的年節家禮,myherbstudio,37730,1490,https://www.zeczec.com/projects/elder-herbal-tea,"讓中醫師以傳承五千年的漢方及青農種植的友善花草果守護親愛的家人！以六款齡活漢方花草茶，呵護著曾經肩膀扛背我們的橘世代，走在幸福健康的道路上。,zeczec",21 天,2022/12/15 20:00 – 2023/01/15 23:59,2022/12/15 20:00:00,2023/01/15 23:59:00,
【左撇子 x 杜力】超 Chill 聯名 小小一片就讓你萩到不行的巧克力 Chillcolate 萩克力,左大嚴選,166660,1560,https://www.zeczec.com/projects/x-chill-chillcolate,"全台首創，添加 Terpene 的放鬆巧克力！放鬆專家『左撇子』與巧克力專家『杜力』攜手合作，拯救被文明病纏身、天天壓力爆棚的各位！,zeczec",15 天,2022/11/02 21:00 – 2023/01/09 23:59,2022/11/02 21:00:00,2023/01/09 23:59:00,
蒔光曆 2023 【療癒插畫日曆】365篇花鳥古人精彩演出 x 遇見不一樣的美好旅行。,蒔光島嶼,135656,880,https://www.zeczec.com/projects/timeisland,"用藝術創意插畫解讀古詩詞 x 12位最具影響力人物生活智慧共享。,zeczec",4 天,2022/10/17 12:00 – 2022/12/29 23:59,2022/10/17 12:00:00,2022/12/29 23:59:00,
[MU 慾望情海女體調理粉包] 女人也能享受主導，釋放內心的渴望，給您更美好的情慾邂逅，重燃熱情慾火,MU,45040,1750,https://www.zeczec.com/projects/muflowers,"女性福音，點燃熱情的慾火，別再塗塗抹抹，由內而外調節生理機能，回到春天的私密武器。 不要再假裝高潮了! 女人也可以享受前所未有的強烈體感。,zeczec",36 天,2022/12/16 12:00 – 2023/01/30 23:59,2022/12/16 12:00:00,2023/01/30 23:59:00,
溫暖整個寒冬・MAITE「羊駝毛圍脖」| 具透氣與恆溫的功能，不刺激皮膚色澤光透，纖維筆直不易起毛球!,maite,148685,2778,https://www.zeczec.com/projects/maite,"羊駝毛是天然且高機能的材質， 讓您在冬天不在害怕寒冷， 並且可以長時間使用的商品!,zeczec",12 天,2022/12/06 19:00 – 2023/01/06 23:59,2022/12/06 19:00:00,2023/01/06 23:59:00,
穿著走的百年青旅行｜跨世代台日職人工藝 世界僅此一雙的友善再生藍履,CoBo Indigo,45882,2099,https://www.zeczec.com/projects/GASHOAOASA,"🙌海外成功集資百萬🙌京都染師夫婦 CoBo Indigo✗台灣八十年歴史合掌鞋職人家族 大稻埕小花園鞋莊，以社會歧視、時尚浪費、弱勢就業等議題攜手提案的次世代工藝x公益手工製作獨一無二的藍染合掌鞋。,zeczec",6 天,2022/11/30 16:00 – 2022/12/31 23:59,2022/11/30 16:00:00,2022/12/31 23:59:00,
日本募資累積破千萬，釋放雙手的負擔「SYANTO手機指環」低頭族的新革命 ，解放你的雙手和肩頸 🙌,Neo Choice(巧藝思有限公司),85040,690,https://www.zeczec.com/projects/syanto,"全新三種款式款式，設計再進化，讓手機變輕盈，每天使用超有感🖐️,zeczec",36 天,2022/12/01 20:00 – 2023/01/31 19:59,2022/12/01 20:00:00,2023/01/31 19:59:00,
LOGINHEART《迷你配方包》｜世界唯一支付科技迷你包，台灣職人手製精品皮件，精緻、可愛滿滿儀式感，輕奢時尚禮品首選,LOGINHEART,318675,2880,https://www.zeczec.com/projects/loginheart,"世界唯一支付科技真皮迷你包！全台獨家販售！科技小廢包小卻不廢，不僅可愛，專利科技讓它獨一無二。送禮自用兩相宜，今年冬季不能錯過的絕佳單品。,zeczec",6 天,2022/11/03 12:00 – 2022/12/31 23:59,2022/11/03 12:00:00,2022/12/31 23:59:00,
3ZeBra｜口紅小摩—迷你紓壓筋膜槍，史上最迷你筋膜槍，輕巧時尚、舒適有型,三隻斑馬 3ZeBra,414660,1680,https://www.zeczec.com/projects/minimassagegun,"輕巧、時尚，放鬆肌肉也可以這麼優雅！用最簡單的方式，達到深層的舒壓放鬆，釋放積累疲勞，給你最好的狀態！,zeczec",18 天,2022/12/01 12:00 – 2023/01/12 23:59,2022/12/01 12:00:00,2023/01/12 23:59:00,
KAHO-FAMI 2周年紀念週邊募資,KAHO_FAMI,157357,69,https://www.zeczec.com/projects/kahofami-2nd-anniversary,"本企劃是由台灣Vtuber(Virtual YouTuber)社團勢—KAHO-FAMI 所發起之兩周年回饋商品企劃募資案。,zeczec",37 天,2022/12/15 20:00 – 2023/01/31 23:59,2022/12/15 20:00:00,2023/01/31 23:59:00,
【Rap 你的成年宣言】－全台首支嘻哈文化與一個少女故事－微電影暨Mixtape【擱淺於是風平浪靜】,陶芓彤,9800,20000,https://www.zeczec.com/projects/rap-mixtape,"我是Echo陶芓彤，來自政大黑音，同樣來自政大外交系，來到台北也三年了，我有些話想對你們說。,zeczec",26 天,2022/11/21 20:00 – 2023/01/20 23:59,2022/11/21 20:00:00,2023/01/20 23:59:00,
除夕老公公禮物盒計畫 5.0｜為留院病童打造用愛解鎖的禮物盒,方唯任｜ Fang wei ren,77200,6000,https://www.zeczec.com/projects/CNYESanta2023,"為過年期間無法回家團圓的罕病、癌症病童打造最暖除夕夜．跨越疫情的圍牆，空投暖心除夕老公公禮物盒、打造線上創意共學課程、新春兒童節目，陪孩子們過新年。,zeczec",7 天,2022/12/04 17:00 – 2023/01/02 02:00,2022/12/04 17:00:00,2023/01/02 02:00:00,
"TAKE-COVER 拿蓋子 3｜❤ 鈦心杯❤ ｜99元冰霸杯升級""純鈦保溫杯""",TAKE-COVER TAIWAN,360453,999,https://www.zeczec.com/projects/take-cover3,"鈦心杯放入冰霸杯=超大容量純鈦內膽保溫杯,zeczec",5 天,2022/10/31 20:00 – 2022/12/31 19:59,2022/10/31 20:00:00,2022/12/31 19:59:00,
