嶺東視傳系畢業製作｜【頭島花生會社】台灣絕不能缺少這一味,頭島花生會社,670,200,https://www.zeczec.com/projects/ling-dong-shi-chuan-xi-bi-ye-zhi-zuo-tou-dao-hua-sheng-hui-she-tai-wan-jue-bu-neng-que-shao-zhe-wei,"頭島花生會社是一個專研台灣花生的組織，在花生產業逐漸沒落的時代，我們透過花生與台灣飲食文化的連結，本土37種品種調研及花生殼的循環利用實驗，希望讓更多人認識台灣花生，並了解它對台灣的重要性。,zeczec",30 天,2022/04/08 20:00 – 2022/05/10 23:59,2022/04/08 20:00:00,2022/05/10 23:59:00
【DIVCHATA POWER｜Help Ukraine NOW 烏克蘭女力在台灣】,DIVCHATA POWER,283851,224,https://www.zeczec.com/projects/divchatapower,"7名在台灣的烏克蘭女孩，透過此專案將台灣的支持「直接」傳達給不曾被國際媒體報導的烏克蘭女性英雄！,zeczec",27 天,2022/04/08 18:00 – 2022/05/07 23:59,2022/04/08 18:00:00,2022/05/07 23:59:00
小椿日和市集 ｜ 與創作面對面，療癒的體驗式市集。,小椿日和市集,3600,500,https://www.zeczec.com/projects/tsubaki-chun,"想接觸手作或文創，課程選擇無須煩惱，用逛市集的心情，隨興選擇令自己感到療癒的體驗。,zeczec",51 天,2022/04/08 15:00 – 2022/06/01 12:00,2022/04/08 15:00:00,2022/06/01 12:00:00
旺福WONFU第十張創作專輯《你好我好大家好》實體募資計畫,旺福愛你,336151,690,https://www.zeczec.com/projects/wonfu,"旺福首張全立體專輯即將誕生！一張好聽好看又好玩的專輯，讓你親手打造屬於自己的旺福里立體場景組！無論是快樂還是悲傷，在這歲月靜好的俗常中，旺福的音樂都在這裡陪伴著你，歡迎入籍旺福里！,zeczec",51 天,2022/04/08 12:00 – 2022/05/31 23:59,2022/04/08 12:00:00,2022/05/31 23:59:00
0號玩家｜用一個新身份，打開無限可能性。,臺北表演藝術中心,154600,750,https://www.zeczec.com/projects/tpac-beta,"你認同觀看事物的角度不只一種、解答也不會像教科書只有一個正解，你支持這樣的開放性，喜歡不同的刺激，那你來對地方了。,zeczec",20 天,2022/04/08 12:00 – 2022/05/01 12:00,2022/04/08 12:00:00,2022/05/01 12:00:00
【日本島產業SHIMA SANGYO｜廚餘除臭乾燥機】溫風烘乾廚餘、活性碳設計有效除臭，美型無刀片好清洗!,Suntrail,89910,9990,https://www.zeczec.com/projects/shima-sangyo,"日本廚餘機領導品牌｜溫風烘乾乾燥廚餘、活性碳除臭、運轉超靜音、免安裝插電即可用，無刀片更好洗的廚餘機。美型小巧榮獲多項國際設計大賞。 ,zeczec",35 天,2022/04/08 09:00 – 2022/05/15 23:59,2022/04/08 09:00:00,2022/05/15 23:59:00
春天先生首款派對遊戲《摸魚》、讓你摸魚摸到快樂似神仙！,春天先生,524674,1450,https://www.zeczec.com/projects/mr-spring-lazy-fish,"魚腦粉期待許久、好玩又可愛的《摸魚》遊戲總算來了！考驗手速又考驗運氣，還有各種限定漁獲，邀請各位舊魚新知一起支持～,zeczec",40 天,2022/04/07 21:00 – 2022/05/21 02:00,2022/04/07 21:00:00,2022/05/21 02:00:00
Terncy 台灣小燕科技｜Apple HomeKit宙斯智慧門鎖｜掌握居家安全的第一道防線,Terncy Taiwan,820618,12999,https://www.zeczec.com/projects/Terncy-Zeus-Homekit,"🔔依訂單順序出貨｜越早贊助享優先安裝🔔 智慧家庭第一步，從智慧門鎖開始，真正通過Apple HomeKit認證的智慧門鎖，支援六種最實用解鎖功能，符合全家大小使用習慣。,zeczec",39 天,2022/04/07 21:00 – 2022/05/20 02:00,2022/04/07 21:00:00,2022/05/20 02:00:00
炎夏不烤車 日本最強 ☂ 車用降溫遮光幕 ↓ 降溫10°C，秒速安裝免拆卸，1秒拉遮,Shinshade.tw,368402,2780,https://www.zeczec.com/projects/Shinshade,"炎夏不用再烤車！日本銷破數萬支的遮光幕來台囉！無痛輕鬆安裝、車內降溫10°C、1萬次拉伸測試可重複使用、不擋後照鏡、寬儀錶板適用，採用高品質鋁金不易脆化，夜晚更可當投影幕，無論核心技術或外型設計...,zeczec",58 天,2022/04/07 21:00 – 2022/06/07 23:59,2022/04/07 21:00:00,2022/06/07 23:59:00
【久萌原 CamuFiber 卡姆多元優纖 】消化給力！飽足感 UP！順暢養顏！輕斷食好幫手，找回活力光彩！,職人保健,14300,700,https://www.zeczec.com/projects/metanutri,"★ 唯一且足量添加卡姆果 Camu Camu 的多元優纖 ★ 含多種來源纖維，可獲得較大健康紅利 ★ 含綜合蔬果抽出物，幫助消化 ★ 不含任何刺激性風險成份,zeczec",26 天,2022/04/07 21:00 – 2022/05/07 02:00,2022/04/07 21:00:00,2022/05/07 02:00:00
【 美國 Vionic時尚丹寧健康矯正鞋｜時尚與舒適不再只能二選一！】,VIONIC中壢門市,1999,1999,https://www.zeczec.com/projects/vionic,"您還在煩惱時尚與健康舒適只能二選一嗎？結合頂級足部科技與時尚外型，繽紛時尚，穿搭有型，Vionic給您足部最時尚的舒適體驗！,zeczec",44 天,2022/04/07 21:00 – 2022/05/24 23:59,2022/04/07 21:00:00,2022/05/24 23:59:00
DIGIFAST DX3 全方位隨身攜帶M.2/SSD 外接座 ｜極速讀寫 M.2/SATA ，一機搞定!,DIGIFAST INC,144553,1649,https://www.zeczec.com/projects/digifast,"你也有這種困擾嗎? 換桌機、換筆電，備份重要資料時當掉超崩潰？ 各種外接盒組裝/拆卸超耗時？你的聲音，DIGIFAST聽到了， 史上最方便跨介面傳輸大師DX3 M.2/SSD外接座就此誕生!!!,zeczec",42 天,2022/04/07 20:00 – 2022/05/22 23:59,2022/04/07 20:00:00,2022/05/22 23:59:00
