Helvetica bold獨創L型短夾｜頂級牛皮打造 × 小巧方便三合一,AZROSSO,3300,3300,https://www.zeczec.com/projects/helvetica-bold-l-x,"型之美 心而製 日本獨創L型錢夾，極小而能裝。匠心工藝，成全一隻有溫度的錢包。,zeczec",30 天,2022/08/27 19:00 – 2022/09/27 23:59,2022/08/27 19:00:00,2022/09/27 23:59:00
愛心做公益──送脊髓去就醫,小艾,8000,2000,https://www.zeczec.com/projects/Art-Heart,"這個寶島如此美麗，我卻踏不出去,zeczec",59 天,2022/08/27 07:00 – 2022/10/26 23:59,2022/08/27 07:00:00,2022/10/26 23:59:00
Coca-Koala「老宅歌2」動漫不插電專輯募資計畫,瘦瘦,117070,560,https://www.zeczec.com/projects/coca-koala-2,"實力派動漫樂團Coca-Koala，在獨立發行台灣首張日本授權不插電動漫專輯「老宅歌」四年後，即將以更高的製作水準推出「老宅歌2」。將動人的懷舊動漫音樂獻給永遠的少男少女們。,zeczec",64 天,2022/08/25 20:00 – 2022/10/31 23:59,2022/08/25 20:00:00,2022/10/31 23:59:00
【Ardea Alba 白鷺風雨衣】為台灣女性打造，最美的百岳級風雨衣,Fagaceae Taiwan,321601,4400,https://www.zeczec.com/projects/ArdeaAlba-Jacket,"百岳等級機能，加上極簡時尚美學，孕育最美百岳級風雨衣！募資限定價不到5,000元，相較價格通常破萬的戶外大牌，更加務實可負擔；規格與價格，從此不必兩難：）,zeczec",48 天,2022/08/25 12:00 – 2022/10/15 23:59,2022/08/25 12:00:00,2022/10/15 23:59:00
ANAN 智能雙氣墊塑腿科技 | 懶人瘦腿首選 | 很輕 很軟 很好穿 僅僅只是標配 | 一雙顛覆傳統 不可思議的小白鞋,anan385895,43916,980,https://www.zeczec.com/projects/anan," 長庚護士的最愛 │ 每走一步 ⏩ 就在塑腿 │ 瘦腿 防靜脈曲張 久站腳痛 一鞋搞定 !!,zeczec",43 天,2022/08/25 12:00 – 2022/10/11 02:00,2022/08/25 12:00:00,2022/10/11 02:00:00
具有“生命動態”的眼鏡 ｜YuYu 張珈瑜 X Horchill 好憩｜聯名推出【牛角手工眼鏡 + 手工眼鏡典藏盒】,澤涵,11880,11880,https://www.zeczec.com/projects/yuyu-x-horchill,"牛角對於溫度有著交互作用，並且隨著時間的推移，會慢慢地調節成最合適佩戴者的臉形，就像皮衣穿久了會因為延展性更服貼使用者的身型。 牛角幾乎不會吸收任何熱量。長時間配戴溫度接近人體的溫度，舒適感絕佳。,zeczec",42 天,2022/08/24 12:00 – 2022/10/09 23:59,2022/08/24 12:00:00,2022/10/09 23:59:00
🇬🇧 維爾｜新一代藍光眼鏡 x 偏光太陽眼鏡組合｜一鏡二用！最強CP值！,Derive Collection,169662,19999,https://www.zeczec.com/projects/veer,"SGS 驗證藍光鏡片，FDA認證鏡框材質，獨家特製的護眼方案 ！,zeczec",28 天,2022/08/24 11:30 – 2022/09/25 23:59,2022/08/24 11:30:00,2022/09/25 23:59:00
Benefit Body 激能蛋白｜增激×曲線×獨家加速科技，最好吸收的乳清蛋白，KO體態撞牆期！,WORTH 沃爾司生技,22931,770,https://www.zeczec.com/projects/benefit-body,"Benefit Body 激能蛋白，採用獨家多元傳遞加速科技，讓營養素吸收率提升170%。針對不同訓練時期設計專屬乳清蛋白補給品，有效強化運動表現，邁向輕盈體態！,zeczec",38 天,2022/08/24 10:30 – 2022/10/05 23:59,2022/08/24 10:30:00,2022/10/05 23:59:00
ARMADA 黑晶奈瓷刀｜專為台灣人設計，絕對潔淨的俐落廚刀，讓你下刀如有神！,均岱鍋具 kitchenspring ,1691330,2680,https://www.zeczec.com/projects/armada,"台灣 40 年「均岱鍋具 Kitchenspring」在地研發設計，廚房不可或缺的第二把刀，補足家庭用刀的所有缺陷！抗菌不生鏽、鋒利免磨刀、輕薄耐用，100% 營養保留，給你俐落又安心的備料體驗！,zeczec",22 天,2022/08/23 21:00 – 2022/09/19 23:59,2022/08/23 21:00:00,2022/09/19 23:59:00
【恰恰好原石礦砂】針對貓行為設計｜秒凝結、覆蓋強、純天然，所有貓孩都抗拒不了的天然本能友善貓砂,恰恰好office cats,59320,1000,https://www.zeczec.com/projects/officecats,"貓孩喜歡的是礦砂，為什麼要因為我們的喜好而去改變他，友善貓孩，無添加任何化學物質只為了給他們一個最健康舒適的如廁環境。,zeczec",31 天,2022/08/23 21:00 – 2022/09/28 23:59,2022/08/23 21:00:00,2022/09/28 23:59:00
前50名送登山扣環✨日本職人製J-FIT帽│屬於亞洲人的命定帽│CUT-MAN項鍊刀環--同步上線!,Neo Choice ,58350,1390,https://www.zeczec.com/projects/j-fit,"你不是不適合戴帽子，而是對的帽子才剛上線！日本職人依亞洲人頭型設計，打造最佳帽型，大頭也能駕馭! 讓你的臉型更立體，服貼舒適，日常穿搭更自信！,zeczec",56 天,2022/08/23 20:30 – 2022/10/23 23:59,2022/08/23 20:30:00,2022/10/23 23:59:00
『 日本 amadana ｜16L 極靜高效除濕機 』 - 日本美學 一級能效 16L 除濕機,amadana,1007900,8480,https://www.zeczec.com/projects/amadana-16l,"日式極簡『 16L 除濕機』，大除濕量，40%-80% 濕度符合環境需求！45dB靜音除濕，安心舒適！一級能效，還能自行申請1200元補助喔！,zeczec",27 天,2022/08/23 12:00 – 2022/09/25 02:00,2022/08/23 12:00:00,2022/09/25 02:00:00
Logitech 特獻果粉😍台灣限定注音鍵盤【 Rugged Combo 3｜iPad 鍵盤保護殼 】&【 Crayon｜iPad 數位筆 】&【 KEYS-TO-GO｜輕巧藍牙鍵盤 】,Logitech Taiwan,1726730,1390,https://www.zeczec.com/projects/logitech-edu,"適用於 Apple 系列！耐用、抗摔，好清潔！,zeczec",33 天,2022/08/23 12:00 – 2022/10/01 02:00,2022/08/23 12:00:00,2022/10/01 02:00:00
