越來越弱的勇者 |什麼?你說滿級的勇者中了變弱的詛咒還要再次討伐邪惡的魔女| 一個反傳統的獨立橫向動作遊戲,雞槌工作室：林睿煥,0,200,https://www.zeczec.com/projects/weaker-warrior,"什麼?你說身為滿級的勇者，在討伐了邪惡的魔女時中了變弱的詛咒，雖然不能報工作傷害，不過本來應該就此享受榮華富貴的生活，哪能想到本應死亡的魔女竟重新復活了?,zeczec",60 天,2022/07/22 20:00 – 2022/09/22 23:59,2022/07/22 20:00:00,2022/09/22 23:59:00
【 日本南部鐵器工房 - 及富 】向全世界傳達屬於日本南部鐵器茶壺的魅力,及富,27360,5660,https://www.zeczec.com/projects/oitomi,"日本及富專門製造鐵器，並繼承了173年的技術和傳統，甚至融合了每位職人對於該時代的個性設計、功能以及態度，展現鐵器的美學，賦予茶壺古老且獨特的魅力。,zeczec",59 天,2022/07/21 12:00 – 2022/09/21 23:59,2022/07/21 12:00:00,2022/09/21 23:59:00
 最速面紙盒 ▋TOS 紙巾供應系統 Tissue Offering System ▋ 提昇你內心的辛烷值。,HooBue,901003,2250,https://www.zeczec.com/projects/tos-tissue-offering-system,"首創電子監測面紙殘量，全鋁合金打造，抽吧！提昇心靈馬力，一個動作讓生活細節充滿貼背感。,zeczec",53 天,2022/07/20 21:00 – 2022/09/15 23:59,2022/07/20 21:00:00,2022/09/15 23:59:00
《串串棉花糖》數字英文教學桌遊 | 課堂練習、親子共學、休閒益智,秋風泉設計工作室,16530,320,https://www.zeczec.com/projects/marshmallowsticks,"這個充滿繽紛色彩棉花糖的遊戲，可以幫助你和朋友們一起開心練習各種數字的英文。想換換口味的話，也可以改成用中文練習加減法。如果對自己有著強大的信心，就試試英文和加減法的雙重挑戰吧！,zeczec",38 天,2022/07/20 20:00 – 2022/08/31 22:00,2022/07/20 20:00:00,2022/08/31 22:00:00
【練愛士－人生自救戰鬥卡】你的戰力訓練師｜融合自律生活、挑戰盲盒與自我檢測的心靈牌卡,小瑜星座,564408,888,https://www.zeczec.com/projects/love-warrior,"透過設定目標、抽牌解憂、挑戰修煉、完成目標等步驟，讓練愛士找回自信與勇氣，拿回戰鬥本能，不需要額外解牌書，一秒上手即可解惑，50張金句卡+1張命定角色卡及1張修煉說明卡等著你來探索,zeczec",58 天,2022/07/20 12:00 – 2022/09/20 23:59,2022/07/20 12:00:00,2022/09/20 23:59:00
【Uone｜6 in 1磁吸支架充電組】多功能自由組裝：日常的最佳夥伴｜專利設計、台灣製造、磁吸行充、手機支架、無線充電,UFAN,173800,550,https://www.zeczec.com/projects/uone-6-in-1,"你是否身邊的手機配件一大堆，卻彼此不相容，出門前還花時間整理配件，勞心又勞神？ Ufan聽到你的心聲了！我們推出了完整手機配件生態！Uone｜6 in 1磁吸支架充電組！,zeczec",27 天,2022/07/20 11:00 – 2022/08/20 23:59,2022/07/20 11:00:00,2022/08/20 23:59:00
The Chill Tumbler 雪峰杯｜一款典雅山峰造形的冰鎮醒酒威士忌杯,ZENLET 禪與徠特,239560,2880,https://www.zeczec.com/projects/the-chill-tumbler,"以手工吹製玻璃結合不鏽鋼保冰盤，有著典雅山峰造形的醒酒冰鎮杯。讓你簡易３步驟享用風味最純淨、香氣更飽滿，且每一口都沁涼的冰鎮美酒。,zeczec",39 天,2022/07/19 12:00 – 2022/09/02 02:00,2022/07/19 12:00:00,2022/09/02 02:00:00
【葡保健 | 海葡萄健力晶露 】營養超越滴雞精，革命性的營養補品，來自深海的精華；滋補青春喚回自身舒適的狀態,好禾Howherb,247950,750,https://www.zeczec.com/projects/GC-enhancer,"教授級醫藥研究專家合作提案，一日一包提供關鍵營養補充：#黃金比例必需胺基酸、Omega-3、海藻多醣／#高濃度、高吸收發酵型玻尿酸／#素食可食、低鈉更健康／#100%水果原汁調味、無腥味好入口／...,zeczec",38 天,2022/07/19 12:00 – 2022/09/01 12:00,2022/07/19 12:00:00,2022/09/01 12:00:00
Geyser 全天候防水鞋｜最強 4 in 1！雨鞋＋登山鞋＋運動鞋＋外出休閒鞋，一次擁有,Tropicfeel,1178032,3499,https://www.zeczec.com/projects/geyser,"不只具有 360 度全面防水的專利技術，再生羊毛製成的鞋身帶來透氣的全新體驗，且共有 10 款亮眼外型可選擇，讓你天天都想穿著它出門！,zeczec",29 天,2022/07/19 12:00 – 2022/08/23 02:00,2022/07/19 12:00:00,2022/08/23 02:00:00
大疫之中想像《白色的明天》：一套現在與未來並行的漫畫刊物,慢工出版社,40191,749,https://www.zeczec.com/projects/white-future,"站在漫長改變的起點上，世界將走向哪一個明天？ 五篇「紀實漫畫」X 五種「世界就此不同」的起始瞬間，五篇「虛構漫畫」X 五種「世界可能如此」的未來預測,zeczec",38 天,2022/07/19 12:00 – 2022/08/31 23:59,2022/07/19 12:00:00,2022/08/31 23:59:00
