KT STORY韓國女婿｜ 因為實在太好吃！躁動的大家希望我們一定要上市的韓國“人生泡菜”,https://www.zeczec.com/projects/hanmikimchi,韓味泡菜,https://www.zeczec.com/users/hanmikimchi,827%,"NT$827,581","目標 NT$100,000",763,17 天,2022/02/17 18:30 – 2022/04/02 23:59,2022/02/17 18:30:00,2022/04/02 23:59:00
破千人支持📣 basiiK 微生自律循環洗護系列｜專為亞洲人髮膚打造 頭皮淨化調理新對策,https://www.zeczec.com/projects/basiik,Kevin老師,https://www.zeczec.com/users/le-fu-li,"2,151%","NT$2,151,686","目標 NT$100,000",1034, 16 小時,2022/02/17 12:00 – 2022/03/18 02:00,2022/02/17 12:00:00,2022/03/18 02:00:00
MiWhole 負離子空氣清淨機｜我的綠色呼吸 - 100%淨化，負離子除蟎殺菌防過敏，打造清新好空氣！,https://www.zeczec.com/projects/miwhole-cp-cadr-550,睿濬國際,https://www.zeczec.com/users/Regency,"1,057%","NT$940,140","目標 NT$88,888",158,15 天,2022/02/17 12:00 – 2022/03/31 23:59,2022/02/17 12:00:00,2022/03/31 23:59:00
Bard’s Whisper 哥德始源錶「聖喬治與龍」｜ 誕生於台灣的哥德式機械錶,https://www.zeczec.com/projects/bardswhisper-sanctus-georgius-and-dragon,吟遊詩人的呢喃,https://www.zeczec.com/users/bardswhisper,747%,"NT$1,495,500","目標 NT$200,000",45,31 天,2022/02/16 20:00 – 2022/04/16 23:59,2022/02/16 20:00:00,2022/04/16 23:59:00
TailHigh 2合1 寵物胸背帶｜牽繩就在背帶裡，不用擔心搞丟啦 !,https://www.zeczec.com/projects/tailhigh-2-1,TailHigh,https://www.zeczec.com/users/tailhigh,"1,092%","NT$218,513","目標 NT$20,000",93,4 天,2022/02/16 12:00 – 2022/03/21 02:00,2022/02/16 12:00:00,2022/03/21 02:00:00
愛吃餅乾的亞力跟您一起分享好吃的手工餅乾,https://www.zeczec.com/projects/cpa-sweet,酥菠蘿方舟甜點 ,https://www.zeczec.com/users/cpa-sweet,663%,"NT$33,170","目標 NT$5,000",12,29 天,2022/02/16 12:00 – 2022/04/15 21:00,2022/02/16 12:00:00,2022/04/15 21:00:00
聊育點心舖-食育學習工具組 | 30-60分鐘親子點心手作DIY ,https://www.zeczec.com/projects/fookit,聊育點心鋪,https://www.zeczec.com/users/fookitfookit,556%,"NT$278,058","目標 NT$50,000",52,4 天,2022/02/15 20:00 – 2022/03/20 23:59,2022/02/15 20:00:00,2022/03/20 23:59:00
iQmax® 石墨烯加熱背心 – 設計師聯名款 | 史上第一件肩頸熱敷發熱衣,https://www.zeczec.com/projects/iQmax-Graphene-Heated-Vest,iQmax,https://www.zeczec.com/users/AFC,220%,"NT$110,454","目標 NT$50,000",37,15 天,2022/02/15 18:30 – 2022/03/31 23:59,2022/02/15 18:30:00,2022/03/31 23:59:00
【Casada-design動力之音-重金屬排氣管音響】超越保時捷跑車精品、建立自我品味不能錯過的極致藝品,https://www.zeczec.com/projects/casadadesign,Casada Design,https://www.zeczec.com/users/CasadaDesign,2%,"NT$28,000","目標 NT$1,000,000",1,32 天,2022/02/15 15:00 – 2022/04/17 23:59,2022/02/15 15:00:00,2022/04/17 23:59:00
HYBRO H500 超級電動螺絲起子 | 韓國製 、 起子界的專家,https://www.zeczec.com/projects/hybro-h500,The Hive Taiwan,https://www.zeczec.com/users/thehive,"3,364%","NT$1,009,230","目標 NT$30,000",697, 16 小時,2022/02/15 12:00 – 2022/03/18 02:00,2022/02/15 12:00:00,2022/03/18 02:00:00
