projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period
翻轉生命的力量 -【阿恩開火車】繪本印製計畫，讓我們一起點亮重症病童的希望之光 !,喜願協會,373500.0,100.0,https://www.zeczec.com/projects/makeawish,"喜願協會希望透過印製「喜願熊圓夢系列 - 阿恩開火車」的繪本，帶您一起探索重症病童的願望旅程，及願望成真後的人生轉變；同時會將繪本捐贈給20家醫院，作為鼓勵孩子們的正面力量。,zeczec",7 天,2022/09/09 15:00 – 2022/11/08 14:59
𝗠𝗢𝗭𝗧𝗘𝗖𝗛® 喀喀螢幕燈｜全球首款×專利設計．折疊攜帶+無線使用．行動螢幕燈,MOZTECH 墨子科技,512270.0,1780.0,https://www.zeczec.com/projects/kakalight,"你的燈光維他命．折疊攜帶×無線使用，你的行動螢幕燈【無線摺疊喀喀螢幕燈】 專為外出族設計，輕輕一喀立即變身，KA！KA！剛好符合15吋筆電使用 ，支架採用懸掛式磁吸設置，一喀即用就是這麼so e...,zeczec",14 天,2022/10/17 12:00 – 2022/11/14 23:59
2023【台灣．鳥．日子—365天手繪日曆】｜你的鳥類小百科,台灣．鳥．日子,436783.0,790.0,https://www.zeczec.com/projects/lovebirds2023,"2023【台灣．鳥．日子—365天手繪日曆】手繪勾勒365隻鳥類，彩繪並記錄台灣及全球獨特鳥兒！引起台灣大眾對鳥兒的關注，入門學習鳥類的知識！,zeczec",21 天,2022/09/22 20:00 – 2022/11/21 23:59
如寶石般的磨刀石美學抵台！｜重新復刻日本最古老產地將消失的「伊予砥」，天然陶石再現頂級細膩研磨！,伊予石業,299780.0,1280.0,https://www.zeczec.com/projects/iyokogyoshostone,"「砥部燒」原料的開採業者-伊予鉱業所，在日本最古老的磨刀石產地砥部鎮，重新復刻江戶時代的「伊予砥」也就是磨刀石，開採最高品質陶石結合傳統職匠工藝，打造出一顆顆珍貴「伊予砥磨」寶石，天然磨刀石研磨...,zeczec",34 天,2022/10/04 21:00 – 2022/12/04 23:59
✶LIGHtogo 最強殺菌神器✶ 100%安全無顧慮！,長虹光電,513183.0,1300.0,https://www.zeczec.com/projects/lightogo-uvc,"車用UVC殺菌燈強勢來襲， 超懶人神器３步驟輕鬆安裝，隨車內空調出風98.4%滅毒殺菌！從最根本源頭持續有效循環滅菌！九大特色全面淨化車內空間，司機乘客都安心！,zeczec",30 天,2022/08/31 12:00 – 2022/11/30 23:59
【 ATUBE｜真空管藍牙 soundbar 音響】你的第一台真空管音響！韓國復古設計，情感人聲！,Atube 台灣,567160.0,3280.0,https://www.zeczec.com/projects/atube,"卓越的人聲表現 × 真空管清澈透亮音質 × 超乎想像的CP值,zeczec",6 天,2022/10/05 12:00 – 2022/11/06 23:59
小墨曆｜2023 書法水墨學習日曆 feat.學見書房,小墨器 Hsiao Mo Chi,541555.0,890.0,https://www.zeczec.com/projects/Hsiao-mo-li,"2023 年，一起來個美字訓練！ 讓你從小學畢業後重新愛上書法的日曆 ,zeczec",9 天,2022/09/01 21:00 – 2022/11/10 02:59
I Moto 機車藍芽/指紋辨識,誼騰動力團隊,122320.0,5480.0,https://www.zeczec.com/projects/i-moto-bt-finger," ▊ 手機和指紋就是你的鑰匙 ▊ 用手機和指紋即可啟動機車、熄火、開置物箱、開油箱。,zeczec",30 天,2022/10/15 11:00 – 2022/11/30 23:59
【Formosan Creatures 島嶼精靈 - 質感金屬車用擴香】開啟自然香氛旅程,Gdesign,163873.0,1280.0,https://www.zeczec.com/projects/formosan-creatures-CarDiffuser,"以四種保育類動物台灣藍鵲、石虎、虎鯨、櫻花鉤吻鮭為主角，融合圖像工藝設計、香氛調製、歌曲創作元素，創作出【島嶼精靈 - 動物圖騰擴香】系列，期待以視、嗅、觸與聽覺體驗記錄美麗的自然生態,zeczec",58 天,2022/08/31 20:00 – 2022/12/28 23:59
【2023清旅行手撕桌曆】網紅凡清親手製作｜ 365天日日旅行 橫跨50國 ｜ 伴你收藏一整年的美好,2023清旅行手撕桌曆,293596.0,680.0,https://www.zeczec.com/projects/cingtravel2023,"一起去旅遊吧！這本《2023清旅行手撕桌曆》是我親手製作的喔，當初答應仲仲要帶她去度假而製作的，遨遊50國風景美食，每日一句土味情話，365天日日充滿驚喜，各方面細節都超級注重，分享給各位,zeczec",50 天,2022/09/14 21:00 – 2022/12/20 23:59
SAVING POWER x YOOBAO EN300 輕量級隨身小電站｜電到用時「不」方恨少！,SAVING POWER,264844.0,8980.0,https://www.zeczec.com/projects/yoobao-en300,"歐美日儲能電源暢銷品牌 YOOBAO ，全台首發【EN300輕量級隨身小電站】最多同時輸出6台設備； 300W功率 AC 插座及 DC 快充接孔，從緊急應用到休閒生活，隨時在你身邊。,zeczec",32 天,2022/10/03 20:00 – 2022/12/03 02:00
調香師神作｜調酒、台茶8號【AMPM 旅行香水組 】by I-CHUN CHOU,鼻子星球,94220.0,1680.0,https://www.zeczec.com/projects/ampm-24-i-chun-chou,"由專業調香師所設計，AMPM一日旅行時光的氣味，是詮釋氣味最理想的方式。逆向調香只採用好聞的氣味分子，香水新手不用擔心帶給周遭「香害」，三款在任何時段都為你加分的香水，展現更多自信。,zeczec",13 天,2022/09/30 19:00 – 2022/11/13 23:50
2023 【 柔らかな日々 】手繪花月曆｜櫥底 cookies &. ,櫥 底 cookies &.,19140.0,720.0,https://www.zeczec.com/projects/flowerday,"2023 手繪花曆，伴你度過柔和的日常。,zeczec",76 天,2022/10/26 12:00 – 2023/01/16 02:00
2023 【社畜毋湯日曆】 珍惜生命 愛護社畜 | 365天超憤職場日常 ，每日職場宜忌招好運 x 可愛動物陪伴辦公日常,Gdesign,208982.0,780.0,https://www.zeczec.com/projects/MeowWWWu2023,"工作厭世焦慮的心情沒地方發洩嗎?! 以毒攻毒才是最好的心理治癒，接受不足的自己，勇敢的準時下班，坦然的周休二日吧！！,zeczec",31 天,2022/09/08 12:00 – 2022/12/01 23:59
達伶姐姐變身里長 集資計畫｜改變 要你＋1,達伶姐姐選里長 Team,100963.0,666.0,https://www.zeczec.com/projects/puffdarling,"從兒童節目主持人變身里長！？ 所有美好 從小地方、小事情開始,zeczec",25 天,2022/09/08 11:00 – 2022/11/25 23:59
藝情二三｜藝術喚起生活，藝術塑造社會 ― 讓藝術週曆渲染你的2023,藝情指揮中心,91420.0,650.0,https://www.zeczec.com/projects/accweeklycalendar,"26件精選藝術回顧與 26位國際藝術工作者問答，啟發一整年的生活靈感。,zeczec",8 天,2022/10/25 12:00 – 2022/11/08 23:59
,,,,https://www.zeczec.com/projects/floraldiary2023,,,
,,,,https://www.zeczec.com/projects/Treasure,,,
,,,,https://www.zeczec.com/projects/nicetomeetyou,,,
,,,,https://www.zeczec.com/projects/dream-of-2023,,,
,,,,https://www.zeczec.com/projects/firepro,,,
,,,,https://www.zeczec.com/projects/goldenspine,,,
,,,,https://www.zeczec.com/projects/kittensisland_2023,,,
,,,,https://www.zeczec.com/projects/infinite-air-12,,,
,,,,https://www.zeczec.com/projects/ninenine,,,
淨瓶小熊｜PH9 不傷瓶-超鹼性萬用清潔錠 ，瓶器再髒再臭，10min一錠終結！,淨瓶小熊 Bolar Bear,216144.0,1270.0,https://www.zeczec.com/projects/bolarbear,"泡完=洗完的懶人清潔神器，PH9鹼性發泡清潔微錠，只需15分鐘 高效、深層、全面清潔，不管是瓶器、餐具、環保吸管，淨瓶小熊 一錠搞定! ,zeczec",52 天,2022/10/19 09:00 – 2022/12/22 23:59
『韓國PILMOA長效冰霸杯』同系列保溫杯韓國熱銷超過150萬個 🔥 獲4.6顆星高評價​ ✨,Neo Choice ,223760.0,1690.0,https://www.zeczec.com/projects/pilmoa,"１、２公升大容量​，最長保冷48小時，保溫24小時!​ 讓你從早到晚，保持最一開始的溫度！​好的冰霸杯，一個就夠👍 台灣獨家首賣!,zeczec",15 天,2022/09/22 20:30 – 2022/11/15 23:59
好日曆與你的 2023 年｜一本做成日曆的生活陪伴指南,好日曆,97135.0,1340.0,https://www.zeczec.com/projects/calendar-tw,"最具生活儀式感的療癒帳號，45 萬讀者熱切期盼推出的首次實體日曆；從一篇 IG 貼文，走到你桌上的一頁指引,zeczec",6 天,2022/10/20 16:00 – 2022/11/07 02:59
【南部鐵器 OIGEN 及源鑄造 | 幸福鑄鐵燒系列-共3款】全日本設計及手工鍛造，為感情加溫的料理神器,OIGEN 及源鑄造,155099.0,9999.0,https://www.zeczec.com/projects/oigen-cookware,"從未有的鑄鐵鍋體驗！市場唯一，輕鬆切換居家、露營的各種烹飪需求。100% 鑄鐵打造，獨家專利無塗層「裸製技法」，無毒、不沾、耐刮、好清潔，170年日本職人經驗傳承，可用100年的品質保證,zeczec",30 天,2022/10/13 20:00 – 2022/11/30 23:59
咱逗陣來社頭『鬆勢三日節』,鬆勢三日節,78179.0,511.0,https://www.zeczec.com/projects/sunsetfestival2022,"2020年一群在地青年「希望居住的地方變得更好」，以彰化縣社頭鄉的傳統產業出發，編織了一場來自地方的土直派對：鬆勢三日節。,zeczec",30 天,2022/10/25 11:00 – 2022/12/01 02:00
LOTUS9 雙介面讀卡機 | 全球最小、可更換式記憶卡、無須下載驅動、鋅合金鍍黑鎳特別打造！！,LOTUS9,12672.0,499.0,https://www.zeczec.com/projects/lotus9-512gb,"LOTUS9 雙介面讀卡機方便於最短的時間內觀看或是取用需要的內容，鋅合金鍍黑鎳的堅硬外殼不只能為日常生活提供足夠保護也能增加質感，小巧俐落的外觀設計可置於任何空間。,zeczec",30 天,2022/10/12 12:00 – 2022/11/30 23:59
金門牛肉乾沒有金門牛？追金門牛肉乾源頭，助環境也助牛農！,圓頭農牧食品有限公司,1449.0,1099.0,https://www.zeczec.com/projects/yuantoufood,"金門真的有這麼多酒糟牛可以做牛肉乾？30年前圓頭為了協助金門緩解酒糟問題開始養牛，現在為了解決酒糟牛滯銷問題推動肉品自主追溯系統，要讓牛農安心養牛、讓消費者買到用真的金門牛做的金門牛肉乾！,zeczec",30 天,2022/10/25 12:00 – 2022/12/01 02:00
零負擔口罩第二彈「Co-que Air 口罩」全新煙燻系列顏色 魅力登場,Co-que,23732.0,1598.0,https://www.zeczec.com/projects/co-que-air," 厭倦口罩的枯燥顏色了嗎?挑選屬於自己的浪漫色調吧，如果您正在尋找最舒適的口罩， Co-que Air 更輕薄・更快乾・更有機能性，超立體3D口罩好呼吸，真心推薦給您!!!,zeczec",19 天,2022/10/05 12:00 – 2022/11/19 23:59
【微笑藥師出品】好容益益生菌│首發主打『新鮮有感』的益生菌！由藥師團隊監製的益生菌產品,微笑藥師,180112.0,1998.0,https://www.zeczec.com/projects/hao-rong-yi,"市面上第一款主打「新鮮」的益生菌產品！由微笑藥師團隊嚴選監製出品，生產『安全、真實、無添加』禁得起民眾嚐試考驗的益生菌！選用最優勢的黃金ABC菌組合、提供每月新鮮配送到家的訂閱方案！,zeczec",23 天,2022/10/24 12:00 – 2022/11/23 23:59
SUSSI「Eye罩護」瞬熱音波護眼儀 | 一罩熱敷按摩眼罩雙享受，眼壓頭痛say掰掰,SUSSI,125221.0,1680.0,https://www.zeczec.com/projects/sussi-massage-eyemask,"消除眼睛疲勞 除了藥物，你還有更好的選擇 2022百大網友激推『SUSSI「Eye罩護」瞬熱音波護眼儀』 非藥物、非侵入式，快速有效舒緩緊繃的雙眼 讓SUSSI帶你一起告別高眼壓，眼酸、頭痛都掰掰！！,zeczec",22 天,2022/10/24 12:00 – 2022/11/22 23:59
,,,,https://www.zeczec.com/projects/note,,,
,,,,https://www.zeczec.com/projects/hdh-mini,,,
,,,,https://www.zeczec.com/projects/chop-chop,,,
,,,,https://www.zeczec.com/projects/straightmalecancer,,,
,,,,https://www.zeczec.com/projects/wildaidoceanbox,,,
,,,,https://www.zeczec.com/projects/wasangshow001,,,
,,,,https://www.zeczec.com/projects/HealingAngel,,,
,,,,https://www.zeczec.com/projects/meca,,,
,,,,https://www.zeczec.com/projects/MiuChCalendar,,,
｜犬山居の午茶 x 公益攝影展｜暖心的流浪動物主題展，每個照護病老同伴動物的平凡日子都是美好時光,U Joy,25300.0,500.0,https://www.zeczec.com/projects/afternoon-tea-with-tcasa,"好毛寵物攝影x犬山居: 在攝影展裡一窺毛孩們的下午茶時光,zeczec",45 天,2022/10/13 20:00 – 2022/12/15 23:59
【豆志不減，力挺新鮮非基改國產大豆】黑豆茶．黑豆粉．黑豆糙米香．香酥黑豆 ▍入選6家百貨VIP廳精品農產品展售,好農好物(威勝顧問有限公司),2000.0,700.0,https://www.zeczec.com/projects/GF-blackbeans,"嚴選嘉義新港農會使用跟在地農民契作新鮮、非基改、產銷履歷驗證(TAP)黑豆製作的產品：黑豆茶(百貨VIP廳指定飲品)、100%純黑豆粉(替飲食營養加分)、黑豆糙米香/香酥黑豆(吃零食同時補充營養)。,zeczec",27 天,2022/10/13 20:00 – 2022/11/27 23:59
史上最輕 強度最大【Fabriceasy】X【原物三生】 打造【Dyneema®】〈不動2.0〉包款：穿梭都會 原野探險 後背包與郵差包 可拆式 可組合 兩用款,Fabriceasy,16520.0,8260.0,https://www.zeczec.com/projects/Fabriceasy,"Dyneema® 複合布料具有高強度、高耐用卻輕量化的特性。Fabriceasy與品牌-原物三生聯手推出〈不動2.0〉背包，採用Dyneema® 複合布料製造,希望提供消費者先行體驗產品的特殊感受！,zeczec",25 天,2022/10/26 10:10 – 2022/11/26 14:00
CozyMax 野人の美學-【邦比桌(Bambi)】找一張桌子 讓家完整~,可囍家具股份有限公司-CozyMax 野人の美學,45920.0,3980.0,https://www.zeczec.com/projects/cozymax-bambi,"邦比桌不只是邊桌，""家""不是住處而是意象，希望邦比桌讓你的家帶來高質感高便利。,zeczec",20 天,2022/10/21 09:30 – 2022/11/20 23:59
⟨⟨OHANA⟩⟩動物保育專案成果展 | 募資計畫,OHANA,1400.0,100.0,https://www.zeczec.com/projects/ohana,"OHANA是由世新大學資傳系學生所組成，透過建置野生動物保育入口網站及資料庫、發表保育相關的知識加值，以推廣台灣野生動物議題。,zeczec",120 天,2022/10/17 12:00 – 2023/02/28 23:59
BOBOPET波波陪-狗狗的完美居家夥伴,FLYTTA,64680.0,2880.0,https://www.zeczec.com/projects/bobopet,"是餵食碗，更是陪伴愛犬促進身心健康的遊戲療癒球。讓愛犬在互動下能玩得開心、放電紓解壓力，與您一起渡過歡樂的時光。,zeczec",25 天,2022/09/27 20:00 – 2022/11/25 23:59
【蒔光曆】2023 日曆人看過來！為心中的小宇宙加溫，來趟日曆小旅行！,蒔光島嶼,98846.0,880.0,https://www.zeczec.com/projects/timeisland,"真心渴望，整個宇宙都會來幫你！累了，來日曆的小宇宙裡歇歇。獨食，獨旅，都有我們陪你一起。,zeczec",25 天,2022/10/17 12:00 – 2022/11/25 23:59
懶主人救星！【機能性貓咪餐包】真正做到低磷！守護一次到位。,超越汪喵,11760.0,560.0,https://www.zeczec.com/projects/beyondpet,"「超越汪喵」團隊強烈希望能為腎貓盡一份心力，同時也讓飼主多一份安心，製作出適口性佳的處方食品，增加更多腎貓食品的多元選擇，希望陪伴在飼主與貓咪之間。,zeczec",10 天,2022/10/13 12:00 – 2022/11/10 23:59
日本製・ZiBi-t 口罩 | 減少耳朵疼痛或是壓迫感，不影響時尚外表的耳掛式口罩！,zibit,71298.0,999.0,https://www.zeczec.com/projects/zibi-t,"来自日本第一大眼鏡眼生產地「福井県」!像戴眼鏡般的耳掛式口罩!,zeczec",15 天,2022/09/22 12:00 – 2022/11/15 23:59
bi×sole HOON秋冬保暖室內外拖鞋 | 重量輕且防水性佳・穿脫容易，進出室內戶外超方便 ・凹凸鞋底設計，抓地力強，長時間穿也舒適!,bi×sole×HOON,65044.0,999.0,https://www.zeczec.com/projects/bixsole-hoon,"日本時尚鞋履品牌 — 在日本累計銷售約100萬雙・超人氣的鞋類品牌「room’s」，推出穿脫方便且防水設計的新作品，陪大家一起度過溫暖過寒冬!,zeczec",15 天,2022/10/12 12:00 – 2022/11/15 23:59
新 • 康普茶發酵液 [療癒DIY手作機能飲] 100%無多餘添加；低糖低熱量，口味百變，健康滿分！,林立生醫 LINLI,56320.0,920.0,https://www.zeczec.com/projects/linlibio-kombucha,"源自東方發酵茶飲《 康普茶 》興起西方養生風潮，「林立 綠茶康普茶發酵液」給您無負擔的輕盈，想喝就喝吧！,zeczec",29 天,2022/09/29 20:00 – 2022/11/30 02:59
【dinos美力御守瓶】｜美顏 X 元氣：6種營養素，從裡到外應援女性健康！,dinos御守瓶,5592.0,1980.0,https://www.zeczec.com/projects/dinos_beauty,"「dinos御守瓶」是針對女性族群的煩惱而企劃的保健食品。以「安心安全、價格合理」的理念，並結合日本「御守」概念作為設計發想製作。,zeczec",18 天,2022/10/06 20:00 – 2022/11/18 23:59
黑洞超吸抽油煙機,爐妹妹,187850.0,16700.0,https://www.zeczec.com/projects/blackhole,"☆近吸油煙不過鼻☆機身不碰頭☆寬扁吸風口吸力最強☆噪音極低☆0油杯☆0油網☆多塗層奈米疏油☆一鍵熱清洗☆直覺式清潔,zeczec",4 天,2022/10/04 20:00 – 2022/11/04 23:59
Jin潾潾首張個人日文迷你專輯製作資金,只想當個瘋狂熱血傻瓜的Jin潾潾,52522.0,2499.0,https://www.zeczec.com/projects/Jin,"藏在內心23年的夢想，Jin潾潾要當的不是閃亮亮的歌手，Jin潾潾想要成為的是能療癒、並能改變世界拯救更多人，有影響力的歌手。潾潾はキラキラな歌手ではなく、影響力のある歌手になりたいです。,zeczec",6 天,2022/07/16 01:35 – 2022/11/06 23:59
日本製JAPAN99~絆~口罩 | 99.8%的抗病毒 ・12小時長時間戴佩OK・超立體設計的空間，讓您呼吸順暢!,japan99masuku,42132.0,467.0,https://www.zeczec.com/projects/japan99masuku,"來自日本鳥取縣製造的口罩，為了使呼吸更加順暢，並且可以長時間配戴，超立體空間的設計讓您在與人交談時，輕鬆自如!,zeczec",17 天,2022/08/17 12:00 – 2022/11/17 23:59
,,,,https://www.zeczec.com/projects/no-boundaries,,,
,,,,https://www.zeczec.com/projects/Coffeehouse,,,
,,,,https://www.zeczec.com/projects/z-calligraphy,,,
,,,,https://www.zeczec.com/projects/cemento-hana,,,
,,,,https://www.zeczec.com/projects/jili,,,
,,,,https://www.zeczec.com/projects/tianbaoshengdaotemple,,,
,,,,https://www.zeczec.com/projects/star-leaping-story,,,
,,,,https://www.zeczec.com/projects/today-is-today,,,
,,,,https://www.zeczec.com/projects/ferdy,,,
ToursCombine 旅遊知識網,ToursCombine,2000.0,500.0,https://www.zeczec.com/projects/tourscombine,"出國旅遊最新資訊，盡在ToursCombine！本網結合旅遊新聞、文章、影音、知識、討論區等等，提供最完整的旅遊資訊！,zeczec",14 天,2022/10/03 12:00 – 2022/11/14 23:59
『LAS』雙肩槍包，開/騎車雙用、帥氣網紅、歐美機能,David Wang,37484.0,2099.0,https://www.zeczec.com/projects/LAS,"推廣市面少見的包款，比後背更輕、比肩背更帥！,zeczec",18 天,2022/09/22 12:00 – 2022/11/19 12:00
襪！一起感受腳底繽紛世界 - JWP socks,JWP socks,6818.0,650.0,https://www.zeczec.com/projects/JWP-socks,"『時時感受好心情，日日品味好生活』是我們想傳達的目的，希望JWP可以每天給你滿滿元氣！,zeczec",34 天,2022/10/05 13:00 – 2022/12/05 13:00
《藝客崛起》國立臺灣戲曲學院客家戲學系第十三屆年度製作,國立臺灣戲曲學院 客家戲學系年度公演《藝客崛起》,0.0,200.0,https://www.zeczec.com/projects/Hakka-opera-13th,"大(tai)家(gaˊ)好(hoˋ)～ 我們是一群因熱愛表演而聚在一起的學生，也是全臺灣唯一培育「客家戲曲」表演人才的學校，希望藉由本次製作推廣客家戲曲，讓這珍貴的在地文化能被完整的保存，並被大...,zeczec",31 天,2022/10/31 22:00 – 2022/12/01 23:59
2023《燈塔》自我成長手帳本 | 身在暗處，別忘了光離你其實不遠。,壹玖玖柒,15115.0,429.0,https://www.zeczec.com/projects/lighthouse-calendar,"這座指引人生方向的燈塔，帶著你找尋最真實的自己，只有你親自嘗試與冒險，才能體會船入港後船錨落下的安穩感。,zeczec",19 天,2022/09/22 12:00 – 2022/11/20 12:00
⟨⟨社群慌原⟩⟩世新大學108級資訊傳播學系畢業專題成果展|募資計畫,社群慌原,8650.0,100.0,https://www.zeczec.com/projects/socialemo108,"社群慌原是由五名世新大學資訊傳播學系的學生所組成，希望能透過所學協助創作者將所遇見的心理危機有所化解，並期望閱聽人對於新媒體生態現況有更深的了解和省思。,zeczec",30 天,2022/07/30 23:59 – 2022/11/30 23:59
咖啡 • 香｜咖啡渣做的咖啡•香，融合『循環｜再生｜信仰｜薰香』擁有安定向上的力量！,Lu Coffee,1180.0,1466.0,https://www.zeczec.com/projects/lucoffee02,"旅•珈啡｜首創環保薰香，100%純天然原料專屬香氣，結合『環保•創新•循環』咖啡渣的循環再生，為共同所處環境盡一份力。,zeczec",15 天,2022/09/20 12:00 – 2022/11/16 02:00
2023 [ 萬more兔more ] 月曆桌曆✦好事多更多！,HAppiNess studio,3879.0,660.0,https://www.zeczec.com/projects/onemore-twomore,"新的一年，每個月跟著兔子一起「萬more兔more」讓好事多更多！一本帶給你好運的兔月曆,zeczec",35 天,2022/09/28 20:00 – 2022/12/05 23:59
B&E【三面二用】大時尚托特包- 顛覆認知，放大想像！,WA KAH-i 玩佮意,4801.0,4800.0,https://www.zeczec.com/projects/BAGANDEARTH,"B&E (BAG & EARTH) 與地球聯名，推出市場絶無僅有的創新式樣包款。,zeczec",21 天,2022/10/04 12:00 – 2022/11/21 23:59
一DAY一辱 2023 乳滑日曆,習維尼,31377.0,426.0,https://www.zeczec.com/projects/day,"《一DAY一辱 2023 乳滑日曆》用詼諧 / 調侃 / 反諷的方式，記錄中國的匪夷所思；身為傲嬌的炎黃子孫，你應該要將每一次的辱華事件銘記在心，化悲憤為力量，一起努力光耀我大中華！,zeczec",6 天,2022/09/19 21:00 – 2022/11/06 23:59
《練愛大確幸》：52週實現所有愛情願望的幸福週曆，讓你/妳每天三分鐘，邊寫邊感動大喊：「真是太幸福啦！」,Love．Luck．Lab,14040.0,520.0,https://www.zeczec.com/projects/lovelucklab,"這套實用的願望實現工具，助你/妳將注意力投入到：(一)吸引靈魂伴侶、(二)戀情增溫重燃愛火、(三)找到與發展自己的天賦熱忱等。搭配專屬社群的分享見證和交流，幫助你/妳體悟「愛情願望成真」的幸福感動。,zeczec",30 天,2022/10/03 11:00 – 2022/11/30 23:59
,,,,https://www.zeczec.com/projects/Dogeous,,,
,,,,https://www.zeczec.com/projects/shihmao,,,
,,,,https://www.zeczec.com/projects/greenjason202201,,,
,,,,https://www.zeczec.com/projects/moonlowei3370,,,
,,,,https://www.zeczec.com/projects/perfarm-x-x,,,
,,,,https://www.zeczec.com/projects/own2022,,,
,,,,https://www.zeczec.com/projects/capstone-project-documentary-SEARCHING,,,
,,,,https://www.zeczec.com/projects/hurien,,,
,,,,https://www.zeczec.com/projects/Pro7hole-DtonAltoFunFlute,,,
APA(A passion A action)流浪動物救助募資,1zz7,5000.0,2000.0,https://www.zeczec.com/projects/apac,"用個人設計的衣服以及帆布購物袋,扣除成本,全數捐贈流浪動物協會,zeczec",24 天,2022/09/21 20:00 – 2022/11/25 21:00
2023 | 米小力Minize牽手日曆 | 天天牽一起~男男×男女×女女都可以~,米小力Minize,6840.0,880.0,https://www.zeczec.com/projects/minize-2023,"沒有什麼遠大抱負，只想每天牽在一起! 想要誰牽誰的手，由你自己決定! 我們一次推出四位朋友的日曆讓你自由組合搭配， 無論是兄弟配、姊妹配、情侶配、家人配都可以，兄姊弟妹情侶混一起。,zeczec",30 天,2022/10/20 20:00 – 2022/11/30 23:59
【T-Future】健康運動跑錶｜集結三鐵馬拉松、高精準健康量測｜台灣設計製造、搭配自有品牌 APP ,TCRD 思創研新,20960.0,5490.0,https://www.zeczec.com/projects/t-future,"1.34 吋陽光可視觸控螢幕，最清晰的大螢幕體驗，內建三鐵/ 馬拉松模式，15hr 高精準GPS續航，24hr 活動偵測並提供血壓校正功能，迎向未來健康新生活的第一步,zeczec",55 天,2022/10/05 21:00 – 2022/12/25 23:59
冷凝水循環為天然高效殺菌清潔劑 | 愛地球從你家除濕機開始 | AQUALOOP淨水碇 ,翔信科技有限公司,5792.0,599.0,https://www.zeczec.com/projects/aqualoop-tablet,"首創除濕機冷凝水專用淨水錠，轉換冷凝水為SGS認證家用殺菌93.8%清潔劑，讓每一滴水都不浪費，水循環經濟從你我家裡做起,zeczec",41 天,2022/10/11 13:00 – 2022/12/12 02:00
安心環境，一燈搞定 | 智能UV殺菌燈(居家、辦公環境防疫必備),DDBuy平價商城,6380.0,2990.0,https://www.zeczec.com/projects/ddbuy_light,"疫情病毒蔓延心慌慌，智能UV殺菌燈是你的救星。 超強的殺菌能力，搭配智能偵測，不怕人體受傷害！ 快速擊敗，病毒退散；安心環境，一燈搞定！,zeczec",18 天,2022/09/29 12:00 – 2022/11/18 23:59
【GOGOLIFE倒數桌鐘】讓您感受時間分秒的流逝，珍惜此時此刻，追尋生命中真正重要的事物,GoGolife_tableclock,16740.0,688.0,https://www.zeczec.com/projects/GoGoLife_TableClock,"楊志淵醫師，GoGoLife倒數桌鐘募資發想人，因親人肝癌在鬼門關前走了一遭，楊氏夫婦二人感悟生命的脆弱與短暫，萌發珍惜分秒的想法而開發倒數桌鐘來幫助我們把握當下!,zeczec",37 天,2022/10/20 20:00 – 2022/12/07 23:59
《習慣樂戒所》戒除習慣的好幫手 I 國立臺灣師範大學表演藝術學士學位學程112級 X 表演藝術研究所史宥玲聯合畢業製作,臺師大表演藝術學程112級畢業製作,6000.0,1199.0,https://www.zeczec.com/projects/i-112-x,"我們是臺師大表藝第四屆畢業班同學，想自籌經費做一齣長達100分鐘的原創音樂劇，來探討習慣對於人的影響。節目由本班學生從零開始打造，一步步搭建起習慣樂戒所。而今來到開張之際，能邀您一同共襄盛舉嗎?,zeczec",33 天,2022/09/22 20:00 – 2022/12/03 23:59
圓缺之間-身心障礙者影展-看見,廣青文教基金會,1030.0,150.0,https://www.zeczec.com/projects/tosee,"自 2001 年起廣青基金會舉辦「圓缺之間」身心障礙者影展，每年平均吸引3,000至4,000人參與，希望透過影像傳播，讓社會大眾看見身心障礙族群多元的樣貌，進而拉近障礙者與非障礙者的距離。,zeczec",25 天,2022/09/28 12:00 – 2022/11/26 20:30
屋乎挨栽｜建造屬於自己的廟宇／街屋 3D 數位模型,田宸睿,2000.0,1800.0,https://www.zeczec.com/projects/wu-hu-ai-zai,"在遊戲與虛擬世界中常見到漂亮的建築想設計卻不會建模嗎?身為創作者常用外國的模組化建築系統，想建造臺灣風格的建築卻找不到嗎?用自動化的建築系統打造屬於自己的街屋與廟宇。,zeczec",41 天,2022/10/11 12:00 – 2022/12/11 23:59
三年煉一傘！台灣研發挑戰世界最細的晴雨傘！一把摺疊傘最理想的樣子就是【極工傘】,米塔培拉精品傘業有限公司,4752.0,938.0,https://www.zeczec.com/projects/metabrella,"關於「一把摺疊傘最理想的樣子」。透過骨架機構的迴避設計，達到收折後是世界第一細的特徵，同時保有晴雨傘最易被犧牲掉的傘面尺寸，並維持了雨傘應有的強韌程度。預期將可賦予我們的產品-極工傘真正的輕巧易...,zeczec",57 天,2022/11/01 07:00 – 2022/12/27 23:59
,,,,https://www.zeczec.com/projects/funqua,,,
,,,,https://www.zeczec.com/projects/chen-mo-wei-dian-ying-zhi-zuo,,,
