【桌遊藍圖卡｜一起用桌遊翻轉教育】用 54 張卡牌創造心目中最理想的桌遊,https://www.zeczec.com/projects/boardgamedesign2,豆點城市工作室,https://www.zeczec.com/users/carode,255%,"NT$204,220","目標 NT$80,000",148,56 天,2022/03/02 20:00 – 2022/05/02 23:59,2022/03/02 20:00:00,2022/05/02 23:59:00
印花樂Ｘ周慕姿心理師《口袋裡的心理師》自我對話牌卡組,https://www.zeczec.com/projects/inblooom_therapycards,inBlooom印花樂,https://www.zeczec.com/users/inblooom,"2,131%","NT$2,131,952","目標 NT$100,000",1573,39 天,2022/03/02 20:00 – 2022/04/15 23:59,2022/03/02 20:00:00,2022/04/15 23:59:00
 【眼舒適 零束縛眼罩】去去亮光走｜淺眠怕光者的遮光神器，首創黏貼式眼罩！,https://www.zeczec.com/projects/comfort-eyemask,耳酷點子有限公司,https://www.zeczec.com/users/jeff,294%,"NT$294,581","目標 NT$100,000",209,33 天,2022/03/03 12:00 – 2022/04/10 02:00,2022/03/03 12:00:00,2022/04/10 02:00:00
【 iRocks | K59M分離式人體工學機械鍵盤】玩轉你的桌面空間， 顛覆你對鍵盤的想像!!,https://www.zeczec.com/projects/irocks-k59m,福金剛&irocks,https://www.zeczec.com/users/zhan-zhi-cheng1,157%,"NT$157,700","目標 NT$100,000",35,55 天,2022/03/03 20:00 – 2022/05/01 23:59,2022/03/03 20:00:00,2022/05/01 23:59:00
minibig - 手指一滑，一秒躍升智慧居家，各種開關躺著一手控制！ 懶惰有理，智慧升級。,https://www.zeczec.com/projects/minibig,minibig,https://www.zeczec.com/users/minibig,814%,"NT$814,198","目標 NT$100,000",453,37 天,2022/03/03 20:00 – 2022/04/14 02:00,2022/03/03 20:00:00,2022/04/14 02:00:00
▋前世記憶雷諾曼 YG.S｜全台第一副台灣人自己繪製的雷諾曼牌卡 ▋讀取前世記憶劇情推演雷諾曼,https://www.zeczec.com/projects/memory-renoman,恩威顧問管理股份有限公司,https://www.zeczec.com/users/crimsonhsu,329%,"NT$329,682","目標 NT$100,000",203,30 天,2022/03/04 12:00 – 2022/04/07 02:00,2022/03/04 12:00:00,2022/04/07 02:00:00
100%無添加、無調味的寵物鮮食！｜【Hi-Q pets】究健康鮮食餐 講究健康不簡單,https://www.zeczec.com/projects/hiqpets-freshmeal,Hi-Q pets ,https://www.zeczec.com/users/hiqpets,93%,"NT$18,671","目標 NT$20,000",28,32 天,2022/03/04 12:00 – 2022/04/09 02:00,2022/03/04 12:00:00,2022/04/09 02:00:00
【朵食餐盒 】｜主食配菜分好好、輕鬆享受美佳餚,https://www.zeczec.com/projects/tastelivingduoshicanhe,盛食良品,https://www.zeczec.com/users/sheng-shi-liang-pin,0%,NT$0,"目標 NT$1,500,000",0,44 天,2022/03/04 17:00 – 2022/04/20 23:59,2022/03/04 17:00:00,2022/04/20 23:59:00
"UW Watches：AEQUOREA,與您一同潛入深海的手錶",https://www.zeczec.com/projects/uw-watches-aequorea-the-diving-watch-to-go,菱創公社有限公司,https://www.zeczec.com/users/uwwatches-aequorea,34%,"NT$10,200","目標 NT$30,000",1,22 天,2022/03/07 12:00 – 2022/03/30 11:00,2022/03/07 12:00:00,2022/03/30 11:00:00
【女神菌】VGBIO超能水感益生菌｜裡外兼顧、由內美到外，散發女神光彩,https://www.zeczec.com/projects/vgbio,美立固生技,https://www.zeczec.com/users/VGBIO,62%,"NT$18,628","目標 NT$30,000",2,54 天,2022/03/07 12:00 – 2022/04/30 23:59,2022/03/07 12:00:00,2022/04/30 23:59:00
蓋廟特急｜開箱土地公王新家，🔧虎爺監工日記，香民大德邊蓋邊募！,https://www.zeczec.com/projects/tudigong3,蘆洲三角頭五福宮功德會,https://www.zeczec.com/users/earthgodexpress,30%,"NT$304,590","目標 NT$1,000,000",68,60 天,2022/03/07 20:00 – 2022/05/07 02:00,2022/03/07 20:00:00,2022/05/07 02:00:00
JNA BP-401 快取郵差包 : 磁吸快取、創新收納設計，3種容量擴充方式，跨肩背/側肩背都有型！,https://www.zeczec.com/projects/jna-bp-401,JNA,https://www.zeczec.com/users/jna,328%,"NT$328,841","目標 NT$100,000",105,30 天,2022/03/07 21:00 – 2022/04/06 23:59,2022/03/07 21:00:00,2022/04/06 23:59:00
