projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end
EYE樂ETF｜陪視障音樂人走一段夢想的旅程,視障音樂基金會,71100.0,500.0,https://www.zeczec.com/projects/eye-etf,"「EYE樂」代表音樂無界限，視障者也能擁有音樂夢，「ETF」則是Education 教育、Tenderness 溫柔、Faith 信念，這3個字的縮寫。幫助視障者以音樂就學與就業。,zeczec",113 天,2022/11/01 12:00 – 2023/02/28 12:00,2022/11/01 12:00:00,2023/02/28 12:00:00
SUMI BE BOX 日本職人烤爐頂級之作｜炭火遠紅外線極致燒烤體驗｜耐熱輕薄琺瑯折疊鋼桌,Single Step,271540.0,7800.0,https://www.zeczec.com/projects/tifg-sumi-be-box,"底部隔熱、集灰盤、置物邊桌、炭火盒、防火罩、琺瑯鋼烤架及網叉等，日本手工打造的11個不鏽鋼配件，緊湊收納便攜箱體。烤肉滴油不冒火焰濃煙，職人追求美味又精緻的燒烤體驗！同場加開：日本製折疊琺瑯鋼板桌,zeczec",29 天,2022/11/01 12:00 – 2022/12/05 23:59,2022/11/01 12:00:00,2022/12/05 23:59:00
《霓虹之下》在桌上的史詩玩法...RPG x 陣營 x 派對 x 賽博龐克 x 桌上遊戲！！,米豆工作室,0.0,100.0,https://www.zeczec.com/projects/Under_The_Neon,"霓虹之下是一款多人遊玩的競技對戰類型桌遊。在混亂的特斯拉城中，玩家可選擇組織反抗勢力推翻強權；亦或是成為城市的掌權者，鎮壓四面八方的抵抗組織，為了各自的目的展開你來我往的殊死戰。,zeczec",58 天,2022/11/01 12:00 – 2023/01/03 23:59,2022/11/01 12:00:00,2023/01/03 23:59:00
〖 蠟筆小新熱壓吐司機 〗零失敗! 三分鐘療癒上桌♡ 高顏值小新×小白雙烤紋★陪你吃可愛長大,Norns,1078340.0,1490.0,https://www.zeczec.com/projects/norns,"日本官方授權 ‧ 全台首發 ♡《蠟筆小新：風起雲湧 光榮烤吐司之路》登場◆預購就送日式兩用收納袋◆省時省力一鍋到底★ 咖啡廳等級的吐司／鬆餅在家輕鬆做。一機在手，療癒無限、美味無窮,zeczec",44 天,2022/11/01 11:00 – 2022/12/20 23:59,2022/11/01 11:00:00,2022/12/20 23:59:00
THE MOON 水晶擴香儀,THE MOON,11900.0,1900.0,https://www.zeczec.com/projects/the-moon,"晶石的正能量，搭配香氣治癒人心，是後疫情時代最適合送禮的選擇,zeczec",24 天,2022/11/01 11:00 – 2022/11/30 23:59,2022/11/01 11:00:00,2022/11/30 23:59:00
三年煉一傘！台灣研發挑戰世界最細的晴雨傘！一把摺疊傘最理想的樣子就是【極工傘】,米塔培拉精品傘業有限公司,200768.0,938.0,https://www.zeczec.com/projects/metabrella,"關於「一把摺疊傘最理想的樣子」。透過骨架機構的迴避設計，達到收折後是世界第一細的特徵，同時保有晴雨傘最易被犧牲掉的傘面尺寸，並維持了雨傘應有的強韌程度。預期將可賦予我們的產品-極工傘真正的輕巧易...,zeczec",51 天,2022/11/01 07:00 – 2022/12/27 23:59,2022/11/01 07:00:00,2022/12/27 23:59:00
愛自己從細節做起，給予妳最高的生活儀式 | 沐·樂唯MoonLowei呵護全系列【1號輕盈洗髮精、6號極致水感護髮素、7號仙女蜜果油】,沐·樂唯MoonLowei,1500.0,2399.0,https://www.zeczec.com/projects/moonlowei3370,"每天焦頭爛額的忙前忙後，唯有沐浴時刻才能與自己獨處。 頂級沙龍級別的秀髮修護，讓妳達到真正的邊洗邊享受。 沐·樂唯MoonLowei陪你找到屬於自己的時刻。,zeczec",50 天,2022/11/01 00:00 – 2022/12/26 23:59,2022/11/01 00:00:00,2022/12/26 23:59:00
《藝客崛起》國立臺灣戲曲學院客家戲學系第十三屆年度製作,國立臺灣戲曲學院 客家戲學系年度公演《藝客崛起》,2000.0,200.0,https://www.zeczec.com/projects/Hakka-opera-13th,"大(tai)家(gaˊ)好(hoˋ)～ 我們是一群因熱愛表演而聚在一起的學生，也是全臺灣唯一培育「客家戲曲」表演人才的學校，希望藉由本次製作推廣客家戲曲，讓這珍貴的在地文化能被完整的保存，並被大...,zeczec",25 天,2022/10/31 22:00 – 2022/12/01 23:59,2022/10/31 22:00:00,2022/12/01 23:59:00
《own 一個人生活》｜一本陪你擁有自己的雜誌－第四、五期募資計畫,own一個人生活,82560.0,550.0,https://www.zeczec.com/projects/own2022,"漫長的人生旅途中，我們不斷試圖建立關係、找到歸屬，但愛人會過季，感情會過期，在偶有寒冬、時而放晴的日子裡，陪伴自己最久的人終究是自己。,zeczec",24 天,2022/10/31 20:00 – 2022/12/01 02:00,2022/10/31 20:00:00,2022/12/01 02:00:00
Funqua音樂小劇場-三隻小豬朝聖之路,Funqua放肆內樂團,0.0,200.0,https://www.zeczec.com/projects/funqua,"Funqua放肆內樂團，將首次挑戰自辦跨界音樂會，結合戲劇與舞蹈 ，希望為台灣藝文界注入新力量！,zeczec",18 天,2022/10/31 12:00 – 2022/11/24 23:59,2022/10/31 12:00:00,2022/11/24 23:59:00
