projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end
Drink & Light 微溫漂浮杯｜一款多功能的馬克杯！恆溫 x 柔光 x 防水，陪你說故事！,洪順龍,0.0,990.0,https://www.zeczec.com/projects/Drink-Light,"臺灣在地的印刷技術、陶瓷工藝結合專利技術，打造一款多功能的馬克杯，杯中飲品可維持38度、LED柔光杯座、杯身防水好清洗，為生活增添小樂趣！,zeczec",29 天,2022/11/12 00:00 – 2022/12/12 23:59,2022/11/12 00:00:00,2022/12/12 23:59:00
喀。喀。客家青獅月曆,渦窩山塾有限公司,7940.0,590.0,https://www.zeczec.com/projects/kekegreenlion,"以清新可愛手繪風的月曆，重新呈現傳統客家青獅的豐富內涵及純樸的樣貌，傳遞一整年的祝福與美好。,zeczec",28 天,2022/11/11 16:00 – 2022/12/11 23:59,2022/11/11 16:00:00,2022/12/11 23:59:00
vasee 把自然帶回家,vasee,14670.0,3380.0,https://www.zeczec.com/projects/vasee,"一盞可以把植物養活的燈,zeczec",28 天,2022/11/11 11:11 – 2022/12/12 12:12,2022/11/11 11:11:00,2022/12/12 12:12:00
【Apartment.b 男子公寓】無重力內著 內著新革命｜無重力般的舒適體驗｜機能・抑菌・舒適,Apartment.b 男子公寓,433569.0,1499.0,https://www.zeczec.com/projects/apartmentb-underwear,"無重力內著，給您無重力般的舒適體驗｜使用Tactel Nylon6.6 超細纖維｜美國 Sciessent 銅銀離子 除臭技術｜創造時尚與機能兼具的新時代內著,zeczec",68 天,2022/11/10 11:00 – 2023/01/20 23:59,2022/11/10 11:00:00,2023/01/20 23:59:00
月動褲｜吸血長褲＆吸血短褲，超大吸血面積 x 一件抵三件 x 專利反摺邊防漏工法，超越所有衛生棉，讓月亮褲®解放你的經期 Body！,谷慕慕 GoMoond,666028.0,2991.0,https://www.zeczec.com/projects/GoMoond,"台灣第一件吸血內褲品牌 - 月亮褲®推出的最新力作，「內外褲一體式設計」的吸血長褲＆吸血短褲，讓每個有月經的人，在經期也能更安心自在活動！,zeczec",36 天,2022/11/08 20:00 – 2022/12/20 02:00,2022/11/08 20:00:00,2022/12/20 02:00:00
《梗圖黃牌》最異想天開的圖文配對！迷因梗王就是你！,多重宙文創娛樂,440730.0,1680.0,https://www.zeczec.com/projects/TW-MEME-Yellow-Cards,"最歡樂的派對桌遊《黃牌》推出全新商品，匯集台灣最熱門的各種迷因。如果配出太冷的梗可是會被發黃牌的喔！,zeczec",56 天,2022/11/07 20:00 – 2023/01/08 23:59,2022/11/07 20:00:00,2023/01/08 23:59:00
2023 Yunlin So Real 雲林生活在地月曆,有點小物工作室,1340.0,750.0,https://www.zeczec.com/projects/YunlinSoReal2023,"由雲林倆女子發起的小小活動，透過真正在雲林生活的朋友們 真心推薦，集結成一本2023雲林在地生活月曆設計! 大家可以透過這本月曆，一起感受雲林的美好吧!,zeczec",42 天,2022/11/07 12:00 – 2022/12/25 23:59,2022/11/07 12:00:00,2022/12/25 23:59:00
運動數據就在你眼前! 即時智能顯示給你全新騎乘感受：【ION SPORT 自行車智能顯示器】,ION SPORT,272700.0,3099.0,https://www.zeczec.com/projects/ion-sport,"ION sport 透過無線通訊與感測裝置與手機連接，就可即時監控的你的運動數據。The game is on 整裝待發，換我上場！,zeczec",37 天,2022/11/07 11:30 – 2022/12/21 02:00,2022/11/07 11:30:00,2022/12/21 02:00:00
