projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period
2023 真屌曆｜日日有屌，日日都屌！,Lanpar,664875.0,888.0,https://www.zeczec.com/projects/good-chicken-calendar-2023,"療癒系插畫家 Lanpar 重磅出擊，為大家帶來充滿ㄐㄐ的 2023,zeczec",15 天,2022/09/12 20:00 – 2022/10/31 23:59
《新蘇富比葡萄酒百科全書》｜葡萄酒界權威之作，發行 35 年首度推出中文版！,大石國際文化有限公司,1214143.0,4380.0,https://www.zeczec.com/projects/The-New-Sothebys-Wine-Encyclopedia,"《蘇富比葡萄酒百科全書》是WSET世界品酒師證照和CMS侍酒師考試的指定讀物，1988年由DK發行首版（480頁），改版後更名為《新蘇富比葡萄酒百科全書》，現在這本是2020年第六版，內容增加到...,zeczec",15 天,2022/09/19 20:00 – 2022/10/31 23:59
『 日本 amadana ｜16L 極靜高效除濕機 』 - 日本美學 一級能效 16L 除濕機,amadana,2379541.0,8580.0,https://www.zeczec.com/projects/amadana-16l,"日式極簡『 16L 除濕機』，大除濕量，40%-80% 濕度符合環境需求！45dB靜音除濕，安心舒適！一級能效，還能自行申請1200元補助喔！,zeczec",14 天,2022/08/23 12:00 – 2022/10/31 02:00
2023 明想正念日曆 Bit By Bit Calendar｜用日復一日的美好・切換內心的開關,dxpresso,700550.0,820.0,https://www.zeczec.com/projects/dxpresso-bit-by-bit-calendar,"給初學者的正念日曆，透過365天明想每日提醒 + 每日療癒圖形，讓大腦進入短暫的正念狀態、消除眼睛疲勞，陪你一點一滴的累積，一天比一天進步！,zeczec",43 天,2022/09/16 12:00 – 2022/11/28 23:59
如寶石般的磨刀石美學抵台！｜重新復刻日本最古老產地將消失的「伊予砥」，天然陶石再現頂級細膩研磨！,伊予石業,268280.0,1280.0,https://www.zeczec.com/projects/iyokogyoshostone,"「砥部燒」原料的開採業者-伊予鉱業所，在日本最古老的磨刀石產地砥部鎮，重新復刻江戶時代的「伊予砥」也就是磨刀石，開採最高品質陶石結合傳統職匠工藝，打造出一顆顆珍貴「伊予砥磨」寶石，天然磨刀石研磨...,zeczec",49 天,2022/10/04 21:00 – 2022/12/04 23:59
日本旭川折折墊 | 多用途三角靠墊隨你折疊，體驗減壓生活新折學！,日本旭川,975890.0,2490.0,https://www.zeczec.com/projects/zhe-zhe-pillow,"給想減壓放鬆的你，三大「折」學體驗！專利折疊設計搭配高密度記憶芯，符合人體工學、慢回彈高支撐，將壓力交給折折墊，打造居家減壓「折」學生活！,zeczec",5 天,2022/08/10 10:30 – 2022/10/21 23:59
2023 懂懂漢方曆 ✦ 讓中醫知識融入生活，陪你漢方養生一整年！,懂懂漢方(上荷生醫),335360.0,830.0,https://www.zeczec.com/projects/dongherb2023,"常見中藥材 × 實用藥帖，不只體驗本草之美，更享受有漢方的美好日常 ◔.̮◔✧,zeczec",14 天,2022/09/20 20:00 – 2022/10/30 23:59
【今日宜小聊－2023腥座日曆】自我安慰開啟美好的一天， 2023腥辣才是王道,小瑜星座,232466.0,100.0,https://www.zeczec.com/projects/zodiac-teacheryu-calendar-2023,"宇宙間第一本與你對話、用星座與你互動的「沉浸式日曆」，365天專屬腥雞湯金句，讓你每天花5分鐘思考人生，搭配自己寫下每天想要對話的主題，讓2023每日都有意義！,zeczec",23 天,2022/09/14 12:00 – 2022/11/08 23:59
SPACEFOLD™ 時空折疊育兒包 | 三秒分層，一秒折疊，育兒/商務/生活一切包辦！,Dauson lab.,679220.0,3290.0,https://www.zeczec.com/projects/spacefold,"無需翻找，輕鬆取得全包物件，空間彈性極大化。機能防水，透氣減壓，為孩子、父母設計的萬用快取背包,zeczec",37 天,2022/10/07 12:00 – 2022/11/22 23:59
,,,,https://www.zeczec.com/projects/Little-blue-first-time,,,
盒裝台北餅乾｜透過餅乾打開你對台北的認識，成為台北的小小導覽員，讓更多人開始注意台北的地方文創！一盒專屬台北的伴手禮誕生了！,聲動台北 Sounds in Taipei,114970.0,650.0,https://www.zeczec.com/projects/taipeiinthebox,"希望帶大家透過不同角度探索台北多元的故事，我們結合Live Podcast活動以及製作了台北造型餅乾伴手禮，期盼大家拿著餅乾的時候都能一起分享自己在台北的故事，同時也是幫助小愉兒自給自足的能力。,zeczec",4 天,2022/09/03 12:00 – 2022/10/20 23:59
3ZeBra｜Go Stand ! 異次元站立收納包｜讓人怦然心動的人生整理魔法，一開即站立，你的生活即戰力。,三隻斑馬 3ZeBra,489249.0,990.0,https://www.zeczec.com/projects/go-stand,"站立式設計以及豐富的隔層，讓每個不易收納的小物，都有它專屬的「家」，並且好拿又好放。一個好的「收納包」不只有收納功能，而是成為生活的補給站。,zeczec",15 天,2022/09/28 12:00 – 2022/10/31 23:59
【 ATUBE｜真空管藍牙 soundbar 音響】你的第一台真空管音響！韓國復古設計，情感人聲！,Atube 台灣,435520.0,3280.0,https://www.zeczec.com/projects/atube,"卓越的人聲表現 × 真空管清澈透亮音質 × 超乎想像的CP值,zeczec",21 天,2022/10/05 12:00 – 2022/11/06 23:59
Drinker 醉客包｜背包界的陳年酒桶，讓你隨時隨地享受品飲，來場醉客之旅！,Stella Forza 本革九號製所,996786.0,6120.0,https://www.zeczec.com/projects/drinker-wine-bag,"酒桶造型餐酒袋精緻有型，三種攜帶方式：手提、側背、後背讓你輕鬆袋酒出門。採用義大利頭層牛皮拼接油蠟帆布，讓城市型男們能隨時隨地品飲微醺，背上醉客包一起成為最時尚的Drinker！,zeczec",10 天,2022/07/28 21:00 – 2022/10/27 02:00
美國NASA太空衣同款布料，保持人體最舒適的恆溫黑科技「FirePro守護者機能外套」,Neo Choice ,226770.0,7990.0,https://www.zeczec.com/projects/firepro,"#地表最頂高規格的全機能外套# 水火不容 🔥 風雨無阻 💦 日本開發設計 🇯🇵 ,zeczec",43 天,2022/09/28 20:30 – 2022/11/28 23:59
[ 早鳥優惠搶先預購~ ]【超Q絕美默娘女神公仔】保庇平安又可愛療癒,默娘姊姊正能量無限大 X INFFINI吾現愛,589508.0,1080.0,https://www.zeczec.com/projects/moniangsister768268,"台灣插畫家Love Star創作的【默娘姊姊】角色，不論在LINE貼圖活潑的造型廣受歡迎，各種造型的小媽祖化身可愛Q版公仔，希望帶給大家滿滿正能量!,zeczec",14 天,2022/08/30 12:00 – 2022/10/31 02:00
【2023清旅行手撕桌曆】網紅凡清親手製作｜ 365天日日旅行 橫跨50國 ｜ 伴你收藏一整年的美好,2023清旅行手撕桌曆,266599.0,680.0,https://www.zeczec.com/projects/cingtravel2023,"一起去旅遊吧！這本《2023清旅行手撕桌曆》是我親手製作的喔，當初答應仲仲要帶她去度假而製作的，遨遊50國風景美食，每日一句土味情話，365天日日充滿驚喜，各方面細節都超級注重，分享給各位,zeczec",15 天,2022/09/14 21:00 – 2022/10/31 23:59
▋上班情緒花草茶曆 ▋ 可以喝的無時效日曆，給你滿滿的療癒力。來一場集結視覺嗅覺味覺的三重饗宴,Cemento Hana_和泥花,45391.0,549.0,https://www.zeczec.com/projects/cemento-hana,"為上班族設計的五款紓壓獨家配方，針對週一至週五，每天不同的身心層面調配最適合當天飲用的花茶。以日曆形式設計花茶包裝，每一日每一次的手撕日曆，都是開啟了這天花草療癒之旅的儀式感。,zeczec",26 天,2022/09/21 21:00 – 2022/11/11 23:59
帶『正電荷』的洗沐用品《茶炭方® 茶淨護系列》 不只潔淨，更能生成天然防護罩！｜七三茶堂,七三茶堂,228865.0,1819.0,https://www.zeczec.com/projects/tea-protect,"您好！2022年，我們引用領先世界的台灣學術研究，將台灣茶經過生物科技加值研製出「物理廣效」且「無害環境」的「奈米級」抑菌茶護力並發展全新茶淨護洗沐品。邀請您一起感受令人真正安心的潔淨。,zeczec",4 天,2022/08/24 21:00 – 2022/10/21 02:00
老屋創新生 X 鐵咖夢工房,小恬田十三間手作農坊,55800.0,1000.0,https://www.zeczec.com/projects/Coffeehouse,"我們將60年鄉村老屋整理修繕，創建「鐵鍋台灣咖啡夢工坊」實現細旅行沈浸式生活體驗，為彼此鼓舞為生命加熱！一間老屋 X 一咖鐵鍋 X 一杯咖啡 X 一份初心，承載並延續台灣鐵咖夢。,zeczec",46 天,2022/10/01 20:00 – 2022/12/01 23:59
小墨曆｜2023 書法水墨學習日曆 feat.學見書房,小墨器 Hsiao Mo Chi,473120.0,890.0,https://www.zeczec.com/projects/Hsiao-mo-li,"2023 年，一起來個美字訓練！ 讓你從小學畢業後重新愛上書法的日曆 ,zeczec",24 天,2022/09/01 21:00 – 2022/11/10 02:59
【癒見真實自己-全球唯一獨家六合一身心靈療癒卡牌】 51張獨家設計能量印記圖騰帶著你在愛與光中前進,久號｜永壽文教基金會,172710.0,1960.0,https://www.zeczec.com/projects/ninenine,"此套卡牌將協助大家在生活中覺察自己真實的狀態，每張指引牌皆配合完整六合一療癒解方(脈輪、寶石、精油、花精、阿卡西、瑜珈)，透過獨家能量印記圖騰賦予卡牌支持性的療癒頻率，一起與我們學習傾聽內在聲音...,zeczec",45 天,2022/10/05 20:00 – 2022/11/30 23:59
【 FOREVER™Tee 國民短袖 】膠原蛋白加持，9大機能穿久久,Evolete Apparel,339800.0,1180.0,https://www.zeczec.com/projects/the-forever-tee,"紡織技術黑科技：膠原蛋白×抗撕裂×抗褪色×仿棉感×不起球，讓你的每一天舒適自信爆表！,zeczec",15 天,2022/09/19 12:00 – 2022/10/31 23:59
【東龍嚴選】享淨淨 | 冰溫熱逆滲透淨飲機，六段智能溫控 ‧ 生水過濾 ‧ 自動生成富氫水,東龍家電,691850.0,13800.0,https://www.zeczec.com/projects/TE-521i,"東龍家電嚴選桌上型免安裝過濾淨水器，一鍵出水、3秒瞬熱，同時享有六段智能溫控及富氫水功能，無須拉線安裝，即插即用空間自由。,zeczec",15 天,2022/08/09 20:00 – 2022/10/31 23:59
《河流》身心靈療癒誌｜不只是一份紙本月刊，而是一個匯聚美好能量的療癒多媒體，一個共學共好的身心靈平台！這世界不需要再一本八卦雜誌、再一個八卦節目，但需要這樣一個愛的視角，懇請支持「河流心傳媒」！,《河流》身心靈療癒誌,284360.0,16800.0,https://www.zeczec.com/projects/river2021,"《河流．身心靈療癒誌》滿週歲了，感謝去年嘖嘖支持我們創刊，這一年來我們為大家做了好多！河流從誕生到努力長這麼大，真是個奇蹟！我們還有更多的愛和夢想等著實現，邀請您繼續跟著我們～走這條河流！,zeczec",30 天,2022/09/20 10:00 – 2022/11/15 23:59
Mirolive-塔芭絲可 3D募資計畫,米諾文創娛樂有限公司,376850.0,100.0,https://www.zeczec.com/projects/mirolive-Tako3d,"透過群眾募資達成3D化模組,zeczec",39 天,2022/09/25 19:00 – 2022/11/24 23:59
飲酷杯 Inst. Cool ｜ 拿起就喝、自動關蓋，騎車、日常萬用飲料杯 ,飲酷杯 Inst. Cool,639272.0,839.0,https://www.zeczec.com/projects/incoolcup,"放下藏吸管，拿起一秒喝。成為馬路上最快喝到乾淨飲料的人。專利設計、全球唯一單手就能藏吸管的環保杯。,zeczec",45 天,2022/09/06 21:00 – 2022/11/30 23:59
《Nice to Meet You》2023 動物寓言月曆｜在故事裡遇見我和你，偶爾還有他,5539 Design Studio,95260.0,830.0,https://www.zeczec.com/projects/nicetomeetyou,"以十二星座為靈感，為每個月份撰寫一則原創寓言， 邀你一起從故事感受角色各異其趣的特質，在寓言中看見他人身上的光。,zeczec",35 天,2022/09/22 21:00 – 2022/11/21 02:00
2023年《365環球曆》每天帶你去環遊世界的日曆,Fiona環遊世界,613514.0,890.0,https://www.zeczec.com/projects/travel365,"一秒出國，環遊世界365天；文化體驗，輕鬆建立國際觀。環球旅人Fiona花費20年，精選全球77國+南極熱血製作。,zeczec",46 天,2022/09/26 20:00 – 2022/12/01 23:59
✶LIGHtogo 最強殺菌神器✶ 100%安全無顧慮！,長虹光電,498043.0,1300.0,https://www.zeczec.com/projects/lightogo-uvc,"車用UVC殺菌燈強勢來襲， 超懶人神器３步驟輕鬆安裝，隨車內空調出風98.4%滅毒殺菌！從最根本源頭持續有效循環滅菌！九大特色全面淨化車內空間，司機乘客都安心！,zeczec",45 天,2022/08/31 12:00 – 2022/11/30 23:59
Coca-Koala「老宅歌2」動漫不插電專輯募資計畫,瘦瘦,421892.0,560.0,https://www.zeczec.com/projects/coca-koala-2,"實力派動漫樂團Coca-Koala，在獨立發行台灣首張日本授權不插電動漫專輯「老宅歌」四年後，即將以更高的製作水準推出「老宅歌2」。將動人的懷舊動漫音樂獻給永遠的少男少女們。,zeczec",15 天,2022/08/25 20:00 – 2022/10/31 23:59
全球首幅 -【 梵谷•鳶尾花 】3D多層次浮雕夜光燙金拼圖 暨 清水模預鑄版畫,羅曼朵婚卡,387176.0,1360.0,https://www.zeczec.com/projects/hdh-iris,"3D多層次深度浮雕，每個人都能摸的藝術拼圖，從紙張浮雕燙金技術到清水模工法，我們以創新技術追求生活的藝術。,zeczec",14 天,2022/08/04 11:20 – 2022/10/30 23:59
Musical World冉天豪音樂劇合唱作品募資計畫,台中室內合唱團,253052.0,1150.0,https://www.zeczec.com/projects/musical-world,"由台中室內合唱團攜手合唱、音樂劇跨界才子冉天豪，共同推出台灣第一組音樂劇合唱樂譜，讓台灣音樂劇在華人世界引領風潮，也讓全世界看到台灣音樂藝術文化的實力。,zeczec",28 天,2022/08/29 10:00 – 2022/11/13 22:00
2023 慢慢日曆 | 慢慢過，每天都是好日子 ◖365天的日常漫活提案，最療癒的手繪圖文日曆◗,來福小日子 ｜萊柏思文創有限公司,433678.0,899.0,https://www.zeczec.com/projects/simple-life,"生活需要紓壓，日常需要儀式感。讓我們陪你，一起療癒，慢慢過。,zeczec",15 天,2022/09/21 12:00 – 2022/10/31 23:59
翻轉生命的力量 -【阿恩開火車】繪本印製計畫，讓我們一起點亮重症病童的希望之光 !,喜願協會,362800.0,100.0,https://www.zeczec.com/projects/makeawish,"喜願協會希望透過印製「喜願熊圓夢系列 - 阿恩開火車」的繪本，帶您一起探索重症病童的願望旅程，及願望成真後的人生轉變；同時會將繪本捐贈給20家醫院，作為鼓勵孩子們的正面力量。,zeczec",22 天,2022/09/09 15:00 – 2022/11/08 14:59
日本職人製J-FIT帽│屬於亞洲人的命定帽│CUT-MAN項鍊刀環--同步上線!,Neo Choice ,234857.0,1390.0,https://www.zeczec.com/projects/j-fit,"你不是不適合戴帽子，而是對的帽子才剛上線！日本職人依亞洲人頭型設計，打造最佳帽型，大頭也能駕馭! 讓你的臉型更立體，服貼舒適，日常穿搭更自信！,zeczec",7 天,2022/08/23 20:30 – 2022/10/23 23:59
翁鈺鈞首張個人專輯《欲嫁女人心》募資計劃,怡佳娛樂經紀股份有限公司,281185.0,299.0,https://www.zeczec.com/projects/WengYuJun-Album,"一個懷著希望夢想而唱的女生，將要把過去所聚集的能量，全心注入首張個人全新創作專輯中，唱乎你聽！,zeczec",76 天,2022/09/23 20:00 – 2022/12/31 23:59
『韓國PILMOA長效冰霸杯』同系列保溫杯韓國熱銷超過150萬個 🔥 獲4.6顆星高評價​ ✨,Neo Choice ,198110.0,1690.0,https://www.zeczec.com/projects/pilmoa,"１、２公升大容量​，最長保冷48小時，保溫24小時!​ 讓你從早到晚，保持最一開始的溫度！​好的冰霸杯，一個就夠👍 台灣獨家首賣!,zeczec",30 天,2022/09/22 20:30 – 2022/11/15 23:59
SAVE THE DAY 2023 ︳百變萬用的日有所撕配色曆，發揮你的創意為生活增添色彩！,CHLOE DESIGN,6020.0,860.0,https://www.zeczec.com/projects/savetheday2023,"不只是一本週曆，更是探索獨家用法的創意平台，可以當色票、標籤、單字卡或微日記等用途，也是生日及週年的最佳贈禮。,zeczec",14 天,2022/10/02 15:00 – 2022/10/30 23:59
【人窮志不窮】歐盟聯合碩士學費募資計畫,許慧漁,157506.0,1000.0,https://www.zeczec.com/projects/GLOCAL,"在工作中看見文化和政經環境對企業的影響，並渴望將台灣的高品質帶向國際。很榮幸今年代表台灣前往歐盟就讀GLOCAL，我願將台灣的價值發揚海外並力促國民外交。,zeczec", 15 小時,2022/08/19 12:00 – 2022/10/17 23:59
2023《身體曆行》插畫週曆 ✷ 照顧自己、放鬆身心的52個療癒提案,Thisis Yali（鏡物觀察室）,151878.0,730.0,https://www.zeczec.com/projects/BodyFirst2023,"週曆 × 可攤平手帳！讓穴道保健知識及儀式感提案，陪你照顧身體、自我療癒、開展豐盛生活♡,zeczec",15 天,2022/09/28 21:00 – 2022/10/31 23:59
【Chop Chop 即立罩】全台首創〝快速收納〞行動迷你小車棚｜超輕薄防潑水布料+記憶扁鋼骨架，合身安裝&一轉即收&輕鬆收納,Chop Chop 即立罩,43897.0,949.0,https://www.zeczec.com/projects/chop-chop,"你是否曾經想保護心愛的機車小老婆，但因為沒有適合的環境(車庫、停車場)或用了不好用的工具(車罩、大垃圾袋)而捨棄保護愛車？現在【Chop Chop】團隊將推出一款以『記憶扁鋼骨架支撐』的行動迷你...,zeczec",40 天,2022/09/26 20:00 – 2022/11/26 02:00
Jin潾潾首張個人日文迷你專輯製作資金,只想當個瘋狂熱血傻瓜的Jin潾潾,46128.0,2499.0,https://www.zeczec.com/projects/Jin,"藏在內心23年的夢想，Jin潾潾要當的不是閃亮亮的歌手，Jin潾潾想要成為的是能療癒、並能改變世界拯救更多人，有影響力的歌手。潾潾はキラキラな歌手ではなく、影響力のある歌手になりたいです。,zeczec",21 天,2022/07/16 01:35 – 2022/11/06 23:59
日本製・ZiBi-t 口罩 | 減少耳朵疼痛或是壓迫感，不影響時尚外表的耳掛式口罩！,zibit,46631.0,999.0,https://www.zeczec.com/projects/zibi-t,"来自日本第一大眼鏡眼生產地「福井県」!像戴眼鏡般的耳掛式口罩!,zeczec",15 天,2022/09/22 12:00 – 2022/10/31 23:59
毛孩優鮮-毛孩鑽石計畫｜全球首創寵物環保零食開啟善循環,全球社會創新股份有限公司,81178.0,499.0,https://www.zeczec.com/projects/mao2mao,"與家樂褔共同保鮮接力減少食物浪費的問題，我們藉由冷凍乾燥技術製成毛孩最愛的寵物環保零食， 創造出消費者、超市、庇護工場、流浪動物及地球多贏的成果。,zeczec",4 天,2022/09/07 12:00 – 2022/10/20 23:59
《星躍物語Star Leaping Story》台灣一人獨立製作 | 原創衝刺闖關的趣味玩法，一款挑戰你操作極限的遊戲！一起來場星球冒險吧！,ZerovHao,72453.0,150.0,https://www.zeczec.com/projects/star-leaping-story,"個人獨立開發PC單機遊戲，從軟體、美術、音樂、劇情設定及過場演出皆由一人製作，深受喜愛的獨立遊戲啟發，希望能製作出帶給大家歡樂與感動的作品！《星躍物語》已完成DEMO版本，歡迎各位試玩！,zeczec",35 天,2022/09/21 12:00 – 2022/11/20 23:59
mysig喵空漫步2.0 | 更好玩、更舒壓、更豐富趣味的貓咪空中樂園 ! ,mysig,46480.0,1550.0,https://www.zeczec.com/projects/mysigcatG2,"mysig2.0升級版擁有更多配件、超越空間限制，輕鬆打造迪士尼等級的貓樂園！,zeczec",5 天,2022/09/20 12:00 – 2022/10/21 23:59
2023 【社畜毋湯日曆】 珍惜生命 愛護社畜 | 365天超憤職場日常 ，每日職場宜忌招好運 x 可愛動物陪伴辦公日常,Gdesign,154655.0,780.0,https://www.zeczec.com/projects/MeowWWWu2023,"工作厭世焦慮的心情沒地方發洩嗎?! 以毒攻毒才是最好的心理治癒，接受不足的自己，勇敢的準時下班，坦然的周休二日吧！！,zeczec",15 天,2022/09/08 12:00 – 2022/10/31 23:59
2023《花誌月曆》灌溉自己的12種練習,Floral Vintage花藝風格店,63340.0,760.0,https://www.zeczec.com/projects/floraldiary2023,"我們是兩位花藝品牌的主理人Carol & Rin，這是我們聯合推出的《花誌月曆》，第一本以「花藝師日常視角」為出發而設計的月曆，希望能透過四季植物共感陪伴，帶來花草療癒力量。,zeczec",30 天,2022/09/22 20:30 – 2022/11/15 23:59
希望的當下｜王志揚書法月曆 2023,懷璞文創（樂學齋）,83600.0,980.0,https://www.zeczec.com/projects/Treasure,"將日子過成順逆從容的字，寫四季盎然的詩。 一份揉合書藝×文學×設計的月曆， 陪我們簇擁希望，在當下。,zeczec",22 天,2022/09/28 12:00 – 2022/11/07 23:59
bi×sole HOON秋冬保暖室內外拖鞋 | 重量輕且防水性佳・穿脫容易，進出室內戶外超方便 ・凹凸鞋底設計，抓地力強，長時間穿也舒適!,bi×sole×HOON,43066.0,999.0,https://www.zeczec.com/projects/bixsole-hoon,"日本時尚鞋履品牌 — 在日本累計銷售約100萬雙・超人氣的鞋類品牌「room’s」，推出穿脫方便且防水設計的新作品，陪大家一起度過溫暖過寒冬!,zeczec",30 天,2022/10/12 12:00 – 2022/11/15 23:59
一年365天，只需要這三款香水｜職人嚴選香材 ｜穿搭，不再煩惱帶給周遭「香害」【AMPM一日時光旅行香水套組 】byI-CHUN CHOU,鼻子星球,80780.0,1680.0,https://www.zeczec.com/projects/ampm-24-i-chun-chou,"由專業調香師所設計，AMPM一日旅行時光的氣味，是詮釋氣味最理想的方式。逆向調香只採用好聞的氣味分子，香水新手不用擔心帶給周遭「香害」，三款在任何時段都為你加分的香水，展現更多自信。,zeczec",28 天,2022/09/30 19:00 – 2022/11/13 23:50
《吉利‧吉曆》無時效性插畫故事月曆｜每個月帶你認識一個台灣獨特的傳統圖案故事。,吉文考古,8130.0,560.0,https://www.zeczec.com/projects/jili,"第一本以數字搭配臺灣傳統吉祥故事為主題的無時效性月曆，每月一個小故事，讓您更認識臺灣廟宇古蹟的裝飾故事!,zeczec",24 天,2022/10/01 00:00 – 2022/11/09 23:59
新 • 康普茶發酵液 [療癒DIY手作機能飲] 100%無多餘添加；低糖低熱量，口味百變，健康滿分！,林立生醫 LINLI,56320.0,920.0,https://www.zeczec.com/projects/linlibio-kombucha,"源自東方發酵茶飲《 康普茶 》興起西方養生風潮，「林立 綠茶康普茶發酵液」給您無負擔的輕盈，想喝就喝吧！,zeczec",44 天,2022/09/29 20:00 – 2022/11/30 02:59
大衛疊疊樂｜下班後，連米開朗基羅也紓壓的好玩意~,數字雕像,62810.0,990.0,https://www.zeczec.com/projects/codestatue-david,"大衛疊疊樂是款像樂高一樣紓壓的桌遊。不分男女老幼只要照著數字疊，可以自己獨樂或親子一起玩樂，讓你像米開基羅一樣打造出藝術史上最美的男子~,zeczec",15 天,2022/09/29 20:00 – 2022/10/31 23:59
2023 大腸王腦洞日曆 | 直擊台北街頭神秘塗鴉！給你原汁原味ㄉ日腸,鑫羿文創 x 思濰行銷顧問,155760.0,890.0,https://www.zeczec.com/projects/horumonbaby426,"著名的大腸王寶寶是最常出現在台北街頭牆上的塗鴉，被稱為台北四大街頭傳說。 希望藉由「2023 大腸王腦洞日曆 」來療癒您的日「腸」！,zeczec",15 天,2022/09/22 12:00 – 2022/10/31 23:59
黑洞超吸抽油煙機,爐妹妹,33600.0,16700.0,https://www.zeczec.com/projects/blackhole,"近吸油煙不過鼻，機身不碰頭，單一風口吸力強，噪音低，無油杯油網，多塗層奈米疏油疏水防刮，裡外直覺式好擦拭,zeczec",19 天,2022/10/04 20:00 – 2022/11/04 23:59
學而無礙｜募集極偏鄉孩童學習用品,the ONE table 一張桌子,8050.0,250.0,https://www.zeczec.com/projects/no-boundaries,"一起幫助孩子擁有較足額的資源，安心享受學習的樂趣，不用再擔心鉛筆盒裡沒有筆和橡皮擦。,zeczec",15 天,2022/10/09 20:00 – 2022/10/31 23:59
"2023【LOVE U, 兔】甜點日曆｜呷甜甜，過好年｜學會甜點讓每天都過的甜一點",Love U Too Cake,78780.0,980.0,https://www.zeczec.com/projects/loveutoocake,"✧ 你知道花有花語~ 甜點也有藏在其中的小寓意嗎? 讓我們一起認識風靡世界的甜點．兔兔年就是要過的好吃又好玩~,zeczec",46 天,2022/10/05 12:00 – 2022/12/01 23:59
貓咪好盆友-外掛式自動貓砂盆,大數聚物聯-最強掃地工,41750.0,4599.0,https://www.zeczec.com/projects/CatFriendForever,"一款結合省電、體積小、鏟屎、快速打包的外掛式自動貓砂盆,zeczec",15 天,2022/09/30 11:00 – 2022/10/31 23:59
2023【台灣．鳥．日子—365天手繪日曆】｜你的鳥類小百科,台灣．鳥．日子,352422.0,760.0,https://www.zeczec.com/projects/lovebirds2023,"2023【台灣．鳥．日子—365天手繪日曆】手繪勾勒365隻鳥類，彩繪並記錄台灣及全球獨特鳥兒！引起台灣大眾對鳥兒的關注，入門學習鳥類的知識！,zeczec",36 天,2022/09/22 20:00 – 2022/11/21 23:59
【infinite-air 系列 風力發電機 】 在嚴酷環境下也能徹夜高功率發電,横浜GLOBAL TRADING,191070.0,13266.0,https://www.zeczec.com/projects/infinite-air-12,"在嚴酷環境下也能徹夜高功率發電！專業的【infinite-air 系列 風力發電】讓您替「意外之時」做準備,zeczec",35 天,2022/10/06 12:00 – 2022/11/20 23:59
,,,,https://www.zeczec.com/projects/yourbonex,,,
SAVING POWER x YOOBAO EN300 輕量級隨身小電站｜電到用時「不」方恨少！,SAVING POWER,115768.0,8980.0,https://www.zeczec.com/projects/yoobao-en300,"歐美日儲能電源暢銷品牌 YOOBAO ，全台首發【EN300輕量級隨身小電站】最多同時輸出6台設備； 300W功率 AC 插座及 DC 快充接孔，從緊急應用到休閒生活，隨時在你身邊。,zeczec",47 天,2022/10/03 20:00 – 2022/12/03 02:00
【dinos美力御守瓶】｜美顏 X 元氣：6種營養素，從裡到外應援女性健康！,dinos御守瓶,1438.0,1980.0,https://www.zeczec.com/projects/dinos_beauty,"「dinos御守瓶」是針對女性族群的煩惱而企劃的保健食品。以「安心安全、價格合理」的理念，並結合日本「御守」概念作為設計發想製作。,zeczec",33 天,2022/10/06 20:00 – 2022/11/18 23:59
Ring Fit Holder neo｜Switch 燃脂體感遊戲防滑救星 防滑手把套 × 腿部固定帶 2022升級版,ARKY Design,69802.0,499.0,https://www.zeczec.com/projects/ring-fit-holder-neo,"健身環專業防滑救星─Ring Fit Holder neo─改版登場！除了防滑手把套+腿部固定帶的定番組合外，也推出能適應《家庭訓練機》《Nintendo Switch Sports》對應遊戲的...,zeczec",15 天,2022/10/05 12:00 – 2022/11/01 02:00
《口袋烏龜Pocket Tortoise》多種烏龜任你養，帶你體驗養龜生活,雲灣資訊有限公司,95204.0,200.0,https://www.zeczec.com/projects/PckTt,"可愛療癒的飼養烏龜手遊🐢 除了讓你飼養收集多種烏龜之外，還可以瞭解烏龜相關知識。現已上線一個小版本，我們想要豐富遊戲內容，讓大家更認識烏龜。期待你加入養龜生活！,zeczec", 32 小時,2022/08/18 18:00 – 2022/10/18 18:00
DOSUN CG135 多功能 eBIKE｜135 公里長效輔助動力，輕巧車身極致騎乘體驗，採買／休閒／冒險，一車滿足百變需求,DOSUN,392500.0,85000.0,https://www.zeczec.com/projects/dosuncg135,"台灣腳踏車品牌 DOSUN 最新 eBIKE ，135 公里長效輔助動力，搭配輕巧車身，讓你騎得更遠更輕鬆，一起完成那些曾經的冒險夢想！,zeczec",26 天,2022/10/11 21:00 – 2022/11/11 23:59
2023 [ 萬more兔more ] 月曆桌曆✦好事多更多！,HAppiNess studio,3400.0,660.0,https://www.zeczec.com/projects/onemore-twomore,"新的一年，每個月跟著兔子一起「萬more兔more」讓好事多更多！一本帶給你好運的兔月曆,zeczec",50 天,2022/09/28 20:00 – 2022/12/05 23:59
花生騷 原民傳統織布｜部落潮設計,古川設計,103240.0,2140.0,https://www.zeczec.com/projects/wasangshow001,"把豐富的原民傳統織布文化資產繼續延續，設計出更具故事性及代表性的經典。花生騷更邀請原民的創作者或團體，一同把這份屬於原民的文化祝福，分享給您！,zeczec",42 天,2022/09/28 19:00 – 2022/11/28 21:00
